word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
clas ohlson,company,10.000000,10.000000,0.000000,true,-0.567937,0.348307,-0.874920,0.313879,0.191630,-0.063812,0.387299,0.788202,-0.502916,0.122776,0.078305,0.070366,-0.120139,0.096563,0.218293,0.290949,0.366376,0.479696,-0.137682,-0.275867,-0.485955,0.407948,0.132302,0.408999,-0.069786,-0.020937,0.302370,0.283631,-0.137889,0.092786,-0.266234,0.415891,-0.164901,0.267870,0.490933,0.474781,0.068455,-0.252035,-0.111444,-0.337321,-0.623923,-0.206111,0.283467,0.256358,-0.191258,0.407825,0.376402,-0.001193,-0.413839,0.135132,-0.073137,-0.097703,-0.088872,-0.206854,-0.029781,-0.147957,0.156202,0.007556,-0.048777,0.362022,0.001432,0.182973,0.627418,-0.111685,0.104972,0.014799,0.459460,0.325618,-0.138860,0.064614,-0.712735,-0.345205,-0.045154,-0.265394,-0.130511,-0.041215,-0.025730,0.143640,0.231803,-0.052657,-0.411087,0.243863,0.364246,-0.147261,-0.370520,-0.131111,0.052432,0.411087,-0.277171,-0.538027,-0.287379,-0.393909,-0.115661,0.103143,-0.194838,0.176998,-0.141830,-0.253733,0.132716,-0.530268
yankeecandle,company,1.000000,0.895849,0.000000,false,-0.919305,-0.440527,-1.216551,0.360144,0.140585,-0.242692,0.036973,0.799697,-0.191154,-0.047465,-0.166938,-0.171638,0.122873,0.039292,-0.009774,0.214481,0.090141,0.758154,-0.440786,0.229199,-0.784123,0.178702,0.171847,0.379754,0.272081,-0.689453,-0.126544,0.191408,0.474001,-0.069279,0.127474,0.854508,0.030332,0.797597,0.380390,0.202271,-0.266995,0.188637,-0.387535,-0.146050,-0.604570,-0.204821,0.288758,0.008549,-0.251723,0.713792,0.285992,-0.280930,-0.144538,-0.266830,-0.088668,0.484342,0.268576,0.285583,-0.060834,0.286511,-0.060615,0.020466,0.149671,0.332267,0.209406,-0.092508,0.189874,-0.059270,0.773559,0.296120,0.157886,0.209669,-0.796709,0.136846,-0.439551,0.528622,-0.007470,0.283493,0.019753,-0.181496,0.036890,-0.395236,0.387747,0.444109,-0.090693,0.400076,0.362391,-0.251783,0.171447,-0.507545,-0.098103,-0.127154,-0.318053,0.182769,-0.478073,0.452086,-0.262513,0.211057,-0.076274,0.708144,0.086696,0.002567,0.005029,0.344557
aga,company,10.000000,10.000000,0.000000,true,-0.748864,-0.150295,-0.220210,0.351176,-0.270436,-0.619376,0.290070,-0.211851,-0.523052,-0.390147,-0.240460,0.254205,-0.039698,-0.438768,0.501926,-0.194083,0.297975,0.102053,0.108424,0.099477,-0.082823,0.050899,-0.095008,-0.024018,-0.023164,0.059400,0.247053,-0.101149,0.403044,-0.376380,0.541262,0.232220,-0.293828,-0.252292,-0.012541,0.174697,-0.071116,-0.224337,0.331585,0.169794,0.126023,-0.011311,0.303066,-0.053590,0.223140,-0.049088,0.172138,-0.037935,0.353085,-0.053298,-0.161637,0.224353,0.116376,-0.233665,0.066189,-0.208863,0.013993,0.104592,-0.082930,0.055326,-0.428388,-0.029901,0.184061,-0.116718,-0.112391,0.072887,-0.131990,-0.060043,-0.175075,0.065499,-0.227265,-0.177853,0.377079,-0.269631,0.304653,-0.291517,-0.136742,-0.370907,-0.058504,0.247912,0.133651,0.096177,0.122837,-0.488335,0.116621,-0.156436,0.153120,0.009766,0.143398,0.136078,-0.305945,-0.066024,0.023665,-0.144982,-0.164130,0.122854,-0.024161,0.000214,-0.112602,0.141291
ueuo,company,1.000000,0.758408,0.000000,false,-0.707441,-0.559441,-0.248104,0.070145,0.744421,-0.998149,0.840825,-0.564214,-0.425412,-0.478684,0.572598,-1.030375,-0.086636,-1.100694,0.754902,-0.623228,1.009083,-0.015755,0.366204,-0.402937,0.660332,-0.324382,0.288591,0.209460,-0.262659,0.012638,0.315776,-0.024119,1.114692,-0.341557,0.493088,0.618002,-0.766434,-0.725071,0.171314,0.267394,-0.463418,-0.295269,0.424072,0.082072,-0.228993,-0.638337,0.429721,0.097939,0.096471,0.276299,0.030117,-0.135433,-0.198253,-0.656480,-0.563051,-0.271793,0.474614,0.341569,0.177960,-0.060066,0.022275,-0.138820,0.332355,0.060024,-0.004431,0.491891,0.163025,0.225904,-0.264809,-0.144231,-0.161635,0.224102,-0.184529,-0.141151,0.058395,0.048852,0.011776,0.041934,0.063603,-0.170192,-0.139325,-0.318225,-0.128744,-0.173319,0.359725,0.178377,-0.223930,-0.255207,0.321101,0.108417,-0.381765,-0.270342,0.528229,-0.563552,0.187250,-0.248097,-0.122757,-0.008982,-0.012898,0.030133,0.021016,0.656834,-0.210616,-0.535250
liedberg,company,1.000000,0.714666,0.000000,false,-0.877870,0.525719,0.164652,0.834722,0.595823,-0.815377,0.289383,0.265994,-0.532928,0.032599,0.487942,-0.089434,-0.181399,-0.084876,0.973927,-0.548406,0.393295,0.109562,-0.050335,0.255135,0.558179,0.049739,0.458521,0.216201,-0.293492,0.061625,0.363373,0.254286,0.122858,-0.033976,-0.351859,-0.106312,-0.535071,-0.343284,-0.231806,0.298437,-0.003738,0.077351,0.229681,-0.108167,0.374130,-0.406958,-0.572832,-0.059242,0.344121,0.308337,-0.258666,-0.447196,-0.174758,-0.387962,-0.945610,0.125457,-0.345258,-0.359413,-0.051746,-0.116023,0.112410,-0.733823,0.242703,-0.123062,0.417816,-0.215795,0.010744,-0.237386,-0.192961,-0.339208,-0.311983,-0.254679,-0.162507,0.204487,0.242889,-0.347750,0.618859,-0.305854,0.064890,-0.611986,0.010390,0.031734,-0.182870,0.646223,0.156733,0.207811,0.070723,-0.030549,-0.300754,-0.098468,0.085132,0.330008,-0.163990,0.199964,-0.502769,0.092528,-0.302389,0.095462,0.158974,-0.012453,-0.348450,-0.157647,-0.557767,0.297267
sunnefeldt,company,1.000000,0.713428,0.000000,false,-1.169349,1.829549,0.035070,-0.182227,-0.423036,-0.776481,-1.078768,-0.329245,-0.098243,0.867993,-0.374885,0.274041,0.594187,-0.148589,0.520171,-0.330005,-0.220743,-0.018028,0.189538,0.081637,-0.435990,0.002724,-0.140737,-0.483313,-0.529191,-0.190821,-0.086216,-0.123679,-0.326322,0.052793,0.132323,-0.271343,-0.084606,0.771659,-0.116873,0.056796,-0.629475,-0.106803,0.431919,0.257417,0.299008,0.348944,-0.045631,0.186895,-0.028317,0.267519,0.222187,0.353504,0.364076,-0.063362,-0.164681,-0.148573,-0.331917,-0.317234,0.262830,0.362316,-0.305337,-0.218361,-0.230041,-0.086623,-0.400651,-0.303667,0.039134,-0.350246,0.091500,-0.199729,0.327697,-0.441441,-0.779871,-0.023855,-0.701930,0.024542,-0.539720,-0.504919,-0.272044,-0.146050,-0.153341,-1.469020,0.320725,0.369813,0.123764,0.071851,0.225500,-0.347104,-0.210399,-0.224956,-0.478541,0.149306,0.190003,0.465862,-0.841305,-0.110705,0.115957,0.333859,0.474638,0.385386,-0.431331,-0.169835,-0.104442,0.024072
abpun,company,1.000000,0.704702,0.000000,false,-1.266709,-0.062043,-1.035493,-0.630935,-0.556111,-0.820663,0.593924,-0.073701,-0.501934,-0.603800,0.550619,-0.675824,0.577986,-0.252683,-0.311461,0.129181,0.385392,-0.411730,0.252965,-0.757879,-0.030258,0.089154,0.519663,-0.461744,0.430943,0.141996,0.316923,0.423461,0.406828,0.106460,-0.156793,0.407509,-0.227326,-0.435303,-0.622305,-0.687532,-0.158806,-0.059154,0.533289,-0.013062,-0.722925,0.291484,0.482038,0.036755,0.841203,0.105789,-0.192363,-0.029845,-0.048655,-0.253993,-0.047022,0.127775,0.292609,-0.047600,-0.059091,0.407225,-0.025200,0.104934,0.547482,-0.340522,0.168308,-0.073960,0.050800,0.418009,0.137765,0.139668,-0.075512,-0.128952,0.148541,-0.118032,-0.259151,-0.129464,0.555665,-0.181731,-0.020770,-0.100055,-0.113095,0.454655,-0.428934,0.234440,0.242351,-0.168071,0.381733,0.108974,0.393465,0.243603,-0.069740,0.132648,-0.157932,-0.544293,-0.263953,0.171974,0.365597,-0.012040,0.122177,0.601544,-0.129951,-0.010314,-0.257850,0.054779
saab dynamics,company,10.000000,10.000000,0.000000,true,-0.156816,-0.084979,-1.142547,-0.436968,-0.174153,-0.215443,0.112279,-0.083086,-0.598992,0.037692,-0.732290,0.493454,-0.289149,0.293879,-0.053600,-0.173244,0.327540,-0.067132,0.317966,-0.381358,-0.472099,0.157317,0.403883,-0.418891,0.518527,-0.161175,0.323414,0.440995,-0.249088,0.154901,0.091812,0.156561,-0.035973,0.155409,-0.211209,0.246536,0.204321,-0.426518,-0.312872,0.069245,-0.148885,-0.216857,0.209543,0.079489,-0.112056,-0.022569,-0.281011,-0.144982,0.121322,-0.006314,0.334753,0.404515,-0.113228,-0.143010,0.153670,-0.011041,0.119297,0.164160,0.203845,0.261267,0.261949,0.033191,-0.066962,-0.001260,-0.129910,0.081634,-0.204721,-0.173859,0.231736,-0.192149,-0.023633,-0.290186,-0.080813,0.218354,0.281061,0.083754,-0.106124,-0.096395,-0.437232,0.167502,0.210639,0.045662,0.151287,0.165322,0.199874,-0.093878,-0.092252,0.055880,-0.134533,0.148440,0.223082,0.240186,-0.094889,0.089816,0.130668,0.351154,0.105852,0.055317,0.234018,-0.167552
haldex,company,10.000000,10.000000,0.000000,true,0.897647,-0.168853,-1.472010,-0.093060,-0.643315,-0.399173,0.054636,-0.419160,-0.698177,1.238218,-0.533264,0.345200,-0.369858,0.557961,-0.379380,-0.293007,-0.677417,-0.266043,0.735812,-0.626452,-0.510850,0.262713,0.695185,0.050919,0.281563,-0.619215,1.103272,0.208037,-0.392729,0.124902,0.179290,-0.530903,-0.160554,0.119621,0.328119,0.201792,0.583284,-0.549799,0.189596,0.106606,0.102505,0.350482,0.005381,-0.068629,0.051068,-0.077796,-0.157628,-0.181265,0.163323,0.519344,-0.075584,0.197500,-0.034235,0.224212,0.204904,0.101905,-0.146703,0.529629,-0.339977,-0.061915,0.226601,-0.353370,0.124302,-0.145863,-0.328146,0.004743,0.095441,0.121489,-0.205641,-0.117002,0.114848,-0.066360,-0.004123,-0.219762,0.556009,-0.390737,-0.193643,0.436342,-0.700176,0.260627,0.134048,-0.116801,-0.004536,0.110878,-0.035609,0.283288,-0.158186,0.359880,-0.103973,0.319961,0.058425,0.544355,-0.499880,0.170122,-0.217679,0.151429,-0.314592,0.091987,-0.087842,-0.019904
wesc,company,10.000000,10.000000,0.000000,true,-0.846299,-0.373209,-1.107702,-0.275648,0.100647,0.039929,0.619038,0.597301,-0.232785,0.403174,-1.017961,0.302280,0.784022,-0.351045,0.034802,0.031369,0.336689,0.340468,0.258131,0.400069,-0.358728,0.206092,-0.202789,0.567780,-0.457159,-0.063253,-0.153843,0.454332,0.534294,0.822036,-0.267564,1.021044,0.382128,0.192361,0.629014,0.082574,-0.179707,0.357691,-0.247102,0.512379,-1.014292,-0.699596,0.031180,-0.437155,-0.360829,0.960128,0.677258,-0.555630,-0.504347,0.024882,-0.274626,0.033789,0.293914,-0.079601,0.136084,-0.662721,-0.256420,-0.218288,0.340003,0.543246,0.461017,0.176923,-0.207771,0.076179,-0.198387,0.098166,-0.005168,0.178511,0.744761,0.005682,0.146973,-0.377186,-0.189236,-0.200045,-0.429073,-0.170379,-0.263492,-0.271517,0.307798,0.100267,-0.232344,0.438955,0.301747,-0.124523,0.539636,0.319833,0.658893,-0.003951,-0.379144,0.072993,0.422103,-0.028470,-0.441860,0.149688,-0.206165,-0.460837,-0.181158,0.283707,-0.275792,-0.226011
holmen ab,company,10.000000,10.000000,0.000000,true,-0.497068,0.623875,-0.473228,0.463168,0.089103,-0.480973,-0.341715,0.131258,-0.157239,-0.369383,-0.219824,0.285848,-0.080656,-0.391365,0.155960,0.031305,0.127706,0.333129,0.080751,-0.056395,0.218614,-0.183318,0.028228,0.159321,0.084462,0.021915,-0.072295,0.118874,0.396042,-0.119980,0.022117,0.281339,-0.187433,0.219538,-0.149675,-0.011327,-0.049766,-0.222188,-0.159984,0.415281,0.014529,-0.167492,-0.012457,-0.038773,0.203550,-0.186548,0.165714,-0.161788,-0.170619,0.007603,-0.007545,-0.432014,-0.157237,0.038165,-0.010097,-0.143573,0.092431,-0.281799,-0.271848,0.115052,0.041142,-0.280214,0.131900,0.039895,0.210633,-0.067087,-0.079240,-0.187209,0.171288,0.198298,-0.186693,-0.164783,0.264749,0.003712,0.245659,-0.219231,0.059287,-0.241017,-0.150702,-0.128654,-0.208730,-0.059740,-0.080186,-0.201570,-0.000785,-0.225848,-0.255927,-0.215567,0.077118,0.083328,0.028798,-0.098756,0.061142,0.011576,0.249659,-0.051591,-0.041025,0.156926,-0.041623,0.252842
aspelund,company,1.000000,0.852586,0.000000,false,-1.199120,1.380117,-0.273083,0.046224,0.413647,-0.497999,-0.121344,0.630045,0.150415,-0.161463,0.659717,0.375295,-0.203543,-0.697219,-0.583618,0.435730,0.705095,0.116707,0.827196,-0.308166,0.332660,0.304540,0.340832,-0.004514,-0.236173,0.054453,-1.758809,0.323727,0.624691,0.236963,-1.059017,-0.508457,0.740219,0.033675,0.325835,-0.364518,-0.459000,-0.289167,0.250249,0.030861,0.727777,0.273308,-0.301851,-0.117029,-0.288148,-0.174118,0.294009,-0.121728,0.555551,-0.721071,-0.174123,-0.082138,0.278954,-0.210557,0.153042,0.674981,0.551747,-0.714494,-0.089206,0.046476,-0.065424,-0.746119,0.192708,0.434177,0.190023,0.365729,0.019025,-0.111368,-0.114323,0.071871,0.328466,-0.098721,0.099281,0.682307,0.283614,-0.064771,0.424027,-0.514719,-0.347794,-0.155495,0.225610,-0.157559,-0.135213,-0.341889,0.046028,0.229436,-0.194504,0.274306,-0.212678,0.157848,0.000481,0.050987,0.061881,0.084915,-0.096231,-0.516536,0.453281,0.290598,-0.405016,0.238850
hemmingberg,company,1.000000,0.801464,0.000000,false,-1.452198,1.761734,-0.027452,-0.018624,-0.127507,-0.472538,-0.622125,0.111925,-0.416374,0.015920,0.901285,0.644236,0.275176,0.000776,-0.478758,-0.225809,0.284539,0.359524,0.578473,-0.297785,-0.321620,-0.280839,0.029786,-0.252467,-0.653727,0.125350,-0.035323,-0.130123,0.065693,-0.091045,-0.100703,-0.027408,-0.228259,0.529116,0.506710,-0.272081,-0.331114,0.174329,0.155326,-0.290004,0.296739,-0.445319,-0.078876,0.342363,-0.328727,0.172704,-0.692197,-0.339955,0.079793,0.098623,-0.230651,0.094328,-0.097535,-0.345887,0.026516,0.048607,-0.442477,-0.254103,-0.289033,0.187146,0.096913,-0.321601,0.293734,0.050068,-0.357608,0.291321,-0.186345,0.186204,-0.029545,-0.040886,-0.070133,0.494390,0.190060,-0.160457,-0.052411,0.244437,0.187767,-0.266517,-0.271008,-0.181036,0.064553,0.383033,-0.115663,-0.312592,-0.431445,-0.382399,-0.216158,-0.393358,0.171682,-0.220728,-0.051523,0.229108,-0.080970,-0.149138,0.383788,0.019352,-0.432480,-0.236440,-0.280837,-0.078384
picsearch,company,10.000000,10.000000,0.000000,true,-1.021358,-0.598623,-0.210373,-0.625274,-0.438883,0.145536,0.256505,-0.070952,-0.066583,-0.143762,0.104369,0.458786,-0.213037,0.331401,-0.000463,-0.424255,0.438548,-0.078481,0.291070,0.170212,-0.219847,0.314384,-0.219913,-0.423807,0.241342,0.174621,-0.306253,-0.044784,-0.210256,0.027486,0.308925,-0.053459,0.137767,0.208272,0.087296,0.140107,0.254035,-0.051883,0.021156,0.036166,0.122644,-0.630615,-0.162304,-0.133857,0.237511,-0.106805,-0.065432,-0.034372,0.057473,0.105912,0.150563,0.055863,0.106405,0.035115,0.128229,-0.222110,-0.225737,0.154393,0.080917,-0.124633,-0.108445,-0.174962,0.118557,0.213705,0.070992,-0.086602,0.106015,-0.235689,-0.057331,0.231701,0.091077,0.024536,0.041428,0.012107,-0.240254,-0.139854,0.012246,0.090337,-0.122660,-0.069102,-0.135979,0.105007,0.036525,-0.016560,-0.036561,0.086972,0.107859,-0.108505,-0.005807,-0.111037,-0.069242,0.305449,-0.076890,-0.122838,-0.061051,0.275318,-0.044118,0.277585,-0.397007,-0.352629
västerbointerstate,company,1.000000,0.928300,0.000000,false,-1.126225,-0.326481,-0.490622,-0.160007,-0.141317,-0.206276,0.753351,0.008024,-0.519367,0.430848,0.498069,0.620799,-0.717738,0.327054,-0.216779,-0.761577,1.319317,-0.179731,0.277259,0.322308,0.022164,0.621369,-0.372043,-0.944140,0.978453,-0.414617,-0.728137,-0.431011,-0.223575,-0.188958,-0.367759,-0.297718,0.187858,-0.045029,-0.158156,-0.149673,0.202032,0.185124,0.126412,-0.139464,0.214613,0.140050,-0.275594,-0.313097,0.145174,0.356180,0.004449,-0.038267,0.108268,0.136917,0.302343,0.204790,-0.270280,0.250698,-0.137262,0.219122,0.270354,0.204022,0.150125,0.003562,0.357104,-0.206325,0.197525,-0.072351,-0.053715,0.279596,-0.014480,-0.358272,-0.026889,0.049890,-0.210424,0.185666,-0.000784,-0.159079,-0.288258,-0.149888,-0.136296,0.339400,0.010823,0.050723,0.084151,-0.038629,0.159905,0.008001,-0.071666,0.073533,0.213093,-0.087360,-0.045862,0.397337,-0.069727,-0.246776,-0.011700,0.188694,-0.212946,-0.124766,0.200522,-0.126955,-0.204244,0.009278
mirtamissions,company,1.002226,1.002226,0.000000,false,-1.433729,-0.649948,-0.764045,-0.777042,0.151417,-0.492081,0.860757,0.647382,0.021256,0.642422,0.808728,0.016725,-0.294090,0.107140,-0.444757,-0.123006,1.005215,-0.336860,0.290197,0.609232,-0.525487,0.885567,0.149702,-0.990706,0.777627,-0.361813,-0.008648,-0.304414,-0.426340,0.101302,-0.553292,0.191453,0.470143,-0.246714,-0.448567,-0.657779,-0.003326,-0.075256,-0.050980,-0.440962,0.324123,-0.218955,0.371131,0.645374,0.578117,0.202546,-0.104554,-0.342829,0.303487,-0.343529,0.001946,-0.134405,0.334337,-0.163329,-0.390449,0.179999,0.172593,0.153547,0.002938,0.094451,0.346642,-0.110771,0.335746,-0.166620,-0.127033,-0.239249,0.304742,0.609689,0.018261,0.487505,-0.044258,-0.267270,0.003443,0.043951,-0.040521,-0.030183,0.289426,-0.211342,-0.157121,-0.320367,-0.353911,-0.147989,0.489375,0.084940,-0.040091,-0.187023,0.054794,-0.156777,-0.239965,-0.369167,-0.518912,0.140494,-0.330527,-0.120862,-0.429731,0.035720,0.444771,0.163745,-0.012539,-0.294883
aimpoint,company,10.000000,10.000000,0.000000,true,-1.257296,-0.668645,-0.921906,-0.814687,-0.302535,-0.423811,0.260258,-0.030431,-0.391244,0.051160,0.089232,0.010742,0.221204,0.047647,-0.687844,-0.383424,0.268479,-0.098797,0.251065,-0.201285,-0.490276,0.312826,-0.017922,-0.773309,0.777403,0.129230,-0.402027,-0.239533,-0.004206,0.148203,-0.001851,-0.276196,0.200909,0.468611,-0.152012,0.317537,-0.024716,-0.153500,0.194993,0.122863,-0.062785,0.152508,0.283641,-0.254413,0.600703,0.220119,0.092042,0.193088,0.234328,-0.103126,-0.041723,0.034089,0.555422,0.139126,-0.161922,-0.041016,0.228777,0.001767,-0.315424,0.473840,0.290771,0.084859,-0.017403,0.009551,0.357870,0.114566,0.033782,0.073487,-0.108842,0.262003,-0.480102,0.169518,0.337437,-0.259545,-0.136989,0.007863,0.317842,-0.215484,-0.154043,-0.025777,-0.079361,-0.293108,-0.197377,0.244124,0.106700,-0.102392,0.136165,0.272250,-0.187464,-0.296671,0.005506,-0.056987,-0.064027,0.072698,0.122288,0.255811,0.041915,0.355552,-0.139372,0.179277
örbyhus slott,company,10.000000,10.000000,0.000000,true,-0.543994,0.476792,-0.620157,0.696372,1.469048,-0.736710,-0.475863,0.419262,-0.027141,-0.736779,-0.022385,-0.119570,0.103955,-0.198417,-0.411583,-0.140698,0.060307,-0.343237,0.182195,-0.038861,-0.170070,-0.076817,-0.153646,0.453726,0.215539,0.021409,0.298974,0.492830,-0.305272,-0.027925,-0.218078,0.098787,0.263235,0.136000,-0.125618,0.016327,-0.365714,-0.144417,-0.096959,-0.099929,-0.207943,-0.461761,0.191287,-0.411604,-0.271108,-0.341363,-0.310927,-0.123185,-0.192907,0.143021,0.136472,-0.048452,0.139473,-0.149379,0.260629,0.370772,-0.321915,0.382123,0.093408,-0.320680,-0.154918,-0.454971,-0.009403,0.096993,-0.278164,-0.054046,0.301471,-0.151172,0.329775,-0.044531,-0.314741,0.152035,-0.358523,-0.062186,0.452348,0.107407,-0.082583,-0.168484,0.366181,-0.283827,-0.164367,-0.148857,0.517622,-0.391340,-0.115994,0.070701,-0.120904,0.099875,0.010380,0.061915,-0.095920,0.160003,0.180377,0.283837,-0.137939,0.421629,0.253127,0.054281,0.132673,-0.040758
warfsholm,company,1.000000,0.955445,0.000000,false,-1.020465,0.575845,-1.190635,0.898661,1.111209,-0.075091,-0.413192,0.639184,0.831041,-0.580835,0.083169,-0.126975,-0.084039,0.860208,-0.614491,0.211984,-0.476387,-0.069329,0.425566,0.278370,0.039944,-0.817628,-0.087086,0.472008,0.226553,-0.224272,0.552067,0.209332,0.085808,-0.529069,-0.190443,0.523527,0.079225,0.234188,-0.380673,-0.782323,-0.606868,0.790832,0.503715,0.079211,-0.314151,-0.136389,0.111767,-0.273194,-0.027615,-0.619128,-0.180168,-0.066570,0.164651,0.353971,-0.274884,0.637061,0.383755,0.172477,0.732879,0.237603,0.556905,0.088636,-0.104764,-0.041156,0.318454,-0.219733,-0.261904,-0.248500,-0.524821,-0.277758,-0.325700,0.033879,0.024833,0.246040,0.394664,0.278015,0.034057,0.024898,0.221902,-0.292184,0.290212,0.206792,0.159267,-0.129783,0.244956,-0.265993,-0.169330,0.032930,-0.452677,0.314417,0.420071,-0.216627,-0.272288,0.397276,0.125135,0.270635,0.159800,0.020702,-0.381212,-0.236291,0.055978,0.117029,0.417629,0.110370
postnord,company,10.000000,10.000000,0.000000,true,0.974941,1.046780,-1.314474,0.011948,0.036103,0.505715,0.836707,-0.216675,-0.102019,0.338280,-0.236897,-0.363411,-0.285460,-0.047597,0.110990,-0.167091,0.165751,0.400316,0.227243,-0.292025,0.348800,0.094815,0.297693,-0.110489,0.306294,0.101645,0.099845,0.837434,0.250133,0.155022,-0.301159,-0.061190,-0.430880,0.561586,0.202223,0.094023,0.112242,0.184554,0.024335,-0.172220,0.050818,-0.075399,0.038665,0.058095,-0.415734,-0.358167,-0.275919,-0.330167,0.094493,0.130185,0.128013,-0.565750,-0.077529,-0.376560,-0.351776,-0.516074,0.057472,0.086164,0.082181,-0.258993,0.422958,0.212513,-0.282567,-0.440149,-0.146208,0.465985,0.107126,-0.063534,-0.035897,0.224122,-0.102513,-0.155555,-0.228635,0.129322,-0.260231,0.226344,-0.045467,0.424920,-0.689647,-0.046298,-0.320847,-0.406051,-0.066178,-0.320266,-0.134582,-0.329267,-0.394998,0.298766,-0.181761,-0.023385,-0.688665,0.008260,-0.068017,-0.442780,-0.015204,-0.229903,-0.340453,-0.040521,0.015233,0.580926
palmstruchska banken,company,9.000000,9.000000,0.000000,true,0.251290,-0.099743,-0.500996,0.084349,-0.078954,0.135527,0.502398,-0.196550,-0.021174,-0.213977,-0.383650,-0.073589,0.428771,-0.362328,-0.341222,-0.289167,0.075609,0.346291,0.076732,-0.252840,0.379187,-0.005111,-0.186234,0.201645,-0.048556,0.157266,-0.194006,0.374753,0.120718,-0.127618,-0.249601,0.047462,0.286440,0.104497,0.084852,-0.026349,0.519158,-0.134361,-0.107828,-0.008067,-0.273476,-0.113987,0.082279,-0.045841,0.123779,-0.101278,0.110483,0.026164,-0.003416,0.298888,-0.165722,-0.181909,0.100204,0.129780,-0.095359,0.061753,0.080753,-0.157892,0.117230,0.087750,0.269022,0.006678,-0.135357,0.305690,0.021384,-0.132611,-0.145550,-0.059008,-0.242281,-0.071513,0.190742,0.119159,0.231225,-0.125356,0.076206,-0.021877,-0.156694,-0.048287,0.053259,-0.049487,0.119351,0.077989,0.150761,-0.067207,0.290308,0.125560,-0.184759,0.130764,-0.007371,0.173080,-0.002837,0.115796,0.098014,0.032058,-0.122644,-0.048172,0.194690,0.095677,-0.097646,0.126493
elekta,company,9.000000,9.000000,0.000000,true,0.437561,0.413853,-0.631920,-0.406158,0.148194,0.169377,0.159969,1.316468,-0.352190,-0.352378,-0.204948,0.686862,0.188668,-0.304419,-0.406693,-0.534142,0.651827,-0.275296,0.262413,-0.265938,-0.325687,-0.277608,0.669072,-0.327193,-0.148437,-0.420607,-0.084733,0.488667,-0.177576,-0.356513,-0.057025,0.080884,0.607741,-0.009159,0.384246,-0.614092,0.409750,-0.262128,0.170277,0.183338,0.013543,-0.376612,-0.025568,0.147837,-0.364468,0.239953,-0.644692,-0.301865,0.216618,0.086677,-0.096787,-0.046846,-0.159648,-0.082085,0.010473,-0.235728,-0.214741,-0.027182,-0.209867,-0.097715,0.096118,-0.042119,0.168141,0.194175,-0.104564,0.282088,-0.168239,-0.465184,0.380122,-0.151812,0.153199,-0.230545,0.381604,-0.380149,0.296549,0.419876,0.148971,-0.411762,-0.670588,0.352039,0.032441,0.274336,0.510836,-0.204216,-0.262916,0.211547,-0.217565,-0.538582,0.249101,-0.121439,-0.016202,-0.153751,-0.001745,0.106624,-0.377947,-0.002024,0.304469,0.391475,0.231083,-0.344039
kopparbergs bryggeri,company,9.000000,9.000000,0.000000,true,-0.339699,0.569646,-1.078098,0.374270,0.523956,-0.607650,-0.550767,0.114129,0.149017,-0.088799,-0.842208,-0.064332,0.201611,0.184851,-0.056407,0.644276,-0.353198,0.296132,0.104180,0.464719,-0.431587,-0.547797,0.376574,-0.148791,0.475199,-0.017333,-0.211542,0.201803,-0.161541,0.435664,-0.031819,-0.248833,-0.170305,-0.301247,0.208638,0.133026,-0.270127,-0.074833,-0.277272,-0.265702,0.393859,0.316531,0.167531,0.118014,-0.409444,-0.421252,0.330638,0.203009,0.595707,-0.399478,0.469432,-0.241036,0.255489,0.230993,-0.220807,0.120662,0.240472,-0.218592,0.001311,-0.237282,0.177138,-0.116133,0.239859,0.020001,-0.245525,0.249577,0.272401,0.351787,0.314955,-0.207004,0.046977,0.236647,-0.076603,0.027071,0.301531,-0.353032,0.095808,-0.277767,-0.049252,0.026525,0.045093,0.056475,-0.035831,-0.058235,0.114170,0.088098,0.051552,-0.048687,0.269846,0.061712,-0.075789,0.181617,0.303912,-0.232743,0.050599,-0.016888,-0.148662,0.377865,-0.068812,-0.078742
