word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
stronghold crusader,game,27.000000,27.000000,0.000000,true,-1.112457,-0.533850,-0.672238,-0.429543,-0.302733,-0.447200,0.295703,0.056867,-0.233907,0.457790,-0.314182,0.518074,-0.221871,0.110254,-0.197402,-0.425968,0.522844,0.036374,0.449905,0.251179,-0.510288,0.591529,-0.746384,-0.595239,0.895565,-0.558069,-0.505402,-0.013713,-0.209120,0.036982,0.124940,-0.238366,0.180310,0.251919,0.285756,0.484127,0.105610,0.143540,0.050163,-0.110326,0.141752,-0.064322,0.205645,-0.114815,0.219795,0.051625,-0.422119,0.239566,0.012594,-0.225720,0.473502,0.120541,-0.492496,0.217110,-0.283296,-0.117908,0.273269,0.008679,0.227038,0.244638,0.461588,-0.243119,0.014458,0.265048,0.279263,0.322746,-0.041445,-0.067383,0.390404,0.204882,0.184165,-0.195653,0.249454,-0.060795,-0.028472,0.184029,-0.064260,-0.243879,0.213304,0.114651,0.083928,0.247818,-0.259605,0.007409,-0.427337,0.216568,-0.152783,-0.266420,-0.124092,-0.108302,0.120163,0.040781,0.040652,-0.287474,0.061939,0.066284,0.015524,-0.005037,0.143793,0.163960
brothers in arms: road to hill 30,game,27.000000,27.000000,0.000000,true,-0.984455,-0.726873,-0.302696,-0.177698,0.109778,0.439887,0.105278,-0.195914,0.062762,-0.243248,-0.181159,0.084476,-0.334700,0.068368,0.028807,-0.231648,0.034757,0.181659,-0.043420,0.406540,0.034711,0.032140,-0.089059,-0.037462,0.009574,0.025709,0.053857,-0.176444,-0.020549,-0.079522,0.219543,-0.044904,-0.121835,0.186244,0.212811,0.346801,0.277211,-0.097749,-0.182192,0.060839,-0.181968,-0.073943,-0.018586,0.085975,-0.166161,-0.129031,0.059427,0.099031,0.055049,-0.090819,0.091018,0.151622,-0.015002,-0.035285,0.055236,0.139958,-0.045429,0.019267,0.144990,-0.106587,-0.181025,-0.008001,0.250786,0.147894,0.039323,0.192191,-0.045325,-0.024001,-0.069410,0.230610,-0.203222,0.018782,-0.130003,0.108512,0.084098,-0.024497,0.130001,0.156031,-0.042211,-0.051569,-0.037028,0.140130,0.142229,-0.038710,-0.023508,0.032890,-0.093905,0.196131,-0.006045,-0.103845,0.040562,-0.083092,-0.061491,-0.100948,-0.082364,0.020692,-0.063181,0.097626,0.124643,0.138351
pimpie,game,2.658063,2.658063,0.000000,false,-1.775137,-1.472850,-0.360750,-0.481431,0.418489,-0.359970,0.513774,-0.278335,0.646152,-0.424721,0.576374,-0.348421,-0.123958,-0.250621,-0.715908,-0.112726,-0.028012,0.071606,-0.103039,-0.413372,0.037288,-0.271435,0.327799,-0.411609,0.054874,0.668598,0.216938,-0.493922,0.223194,-0.198744,0.191225,-0.039670,0.012757,0.630333,0.850612,1.042761,0.484007,0.206982,0.085856,0.053204,-0.274611,-0.009811,-0.731565,-0.082993,-0.476995,-0.171820,-0.085426,-0.325533,-0.032038,-0.232768,0.357300,0.124142,-0.662975,-0.227956,0.114404,0.203437,0.167424,0.189076,-0.061097,0.078079,-0.224250,-0.019333,0.399771,-0.107793,-0.201583,-0.745137,-0.145498,-0.160245,-0.398548,0.140452,-0.159674,-0.186430,-0.025101,0.141771,-0.230464,-0.285091,-0.500202,0.212675,-0.065517,-0.179117,0.193742,-0.008533,-0.178766,0.076070,0.656145,0.484358,0.587060,-0.009930,-0.886576,-0.814431,-0.502188,-0.499232,0.192340,0.077395,-0.039380,-0.093273,0.280558,0.316465,-0.163937,0.733213
sonic & knuckles,game,27.000000,27.000000,0.000000,true,-0.561027,-1.188495,0.037460,-0.697740,0.011127,0.549985,0.213605,0.364878,-0.105186,0.656300,-0.766088,0.252484,0.118485,0.378885,0.167300,-0.113721,-0.296116,0.199107,0.202007,0.131069,0.001253,-0.062981,-0.012967,-0.356017,-0.241354,-0.176135,-0.241391,-0.244338,-0.218323,-0.051814,0.124050,-0.323934,-0.094353,-0.060965,0.290674,0.007356,-0.335039,-0.009199,0.055646,0.067573,-0.169862,-0.115910,-0.141824,0.223033,-0.486041,0.166053,-0.154271,-0.726361,0.043660,0.491789,-0.215490,-0.322751,0.088997,0.322851,-0.042926,0.190667,-0.108874,0.477554,-0.268300,-0.374792,-0.560596,-0.096045,-0.036845,0.005194,0.617491,-0.138322,0.161850,0.066548,0.135532,-0.311463,0.243129,-0.025017,0.135799,0.055837,-0.181141,0.071934,-0.160907,-0.053183,0.073214,-0.232709,-0.307366,0.042509,0.114095,-0.288612,-0.070663,0.132113,-0.145018,-0.219288,-0.142970,-0.146608,0.431241,0.366440,0.026168,-0.278077,-0.289542,0.006893,0.426099,0.078918,-0.059809,-0.304047
ramones,game,2.373657,2.373657,0.000000,false,-0.558511,-1.154236,0.447504,-0.197096,0.179093,0.369399,0.311486,0.475034,0.442556,0.983621,-0.722900,0.048484,0.328991,0.691514,-0.219609,-0.098817,0.266012,0.250220,0.127396,0.629396,0.671026,-0.186410,0.261697,0.010420,-0.262330,-0.534606,0.124841,-0.145111,-0.743375,0.326273,0.385926,0.382605,-0.393881,0.457642,0.037697,0.269716,0.046527,0.273375,-0.198619,0.106028,0.096717,-0.376941,-0.138455,-0.036293,0.033936,-0.422601,-0.241736,0.073271,0.162690,0.373308,0.099640,-0.401403,0.217254,0.143454,-0.210615,0.386215,0.501497,0.359135,0.196966,0.009570,-0.383635,0.356520,0.003228,-0.086947,0.516675,0.136539,0.069730,0.062485,0.202998,-0.325089,-0.026178,-0.029362,-0.479403,0.006223,-0.303204,-0.463962,0.286209,0.057711,0.025654,-0.379902,-0.215353,-0.111463,-0.032757,-0.057641,-0.412592,0.130222,-0.168540,-0.244191,-0.251011,-0.173192,-0.033492,-0.036361,0.056365,-0.245663,-0.582602,-0.179150,-0.300038,0.107796,0.258051,0.014320
the orange box,game,26.000000,26.000000,0.000000,true,-0.875151,-0.803759,-0.380707,0.011524,0.062979,0.293609,0.245471,-0.067980,-0.107749,-0.296792,-0.116233,-0.016735,-0.035947,0.169775,0.278316,0.131958,-0.235321,0.081100,0.010626,0.342155,-0.139893,0.019792,-0.094796,0.375883,-0.131738,-0.022560,-0.147464,-0.071474,0.196993,0.033039,0.087676,0.079021,-0.192030,-0.003684,0.213445,0.176709,0.371486,-0.232284,-0.372703,-0.227158,-0.142203,0.020537,-0.032940,0.071981,-0.059259,0.024930,0.221552,-0.013096,0.153685,0.156318,0.045118,-0.112862,-0.044449,0.110541,-0.042796,-0.144296,-0.124562,-0.012913,0.113303,-0.165768,-0.135094,-0.271001,-0.101090,0.006472,0.027140,-0.044126,-0.039308,-0.191389,0.133290,0.046373,-0.045695,0.036955,-0.033992,-0.121732,0.248918,0.072816,0.001835,-0.116200,-0.139499,0.085467,-0.231687,0.069495,-0.137427,0.147035,0.277552,-0.293930,-0.050272,0.012062,-0.036405,-0.137979,-0.051878,-0.139588,0.013467,-0.284248,-0.117356,0.206543,-0.164653,0.053160,0.118247,0.101434
titan quest,game,26.000000,26.000000,0.000000,true,-1.178251,-1.008648,-0.701299,-0.692622,-0.228409,-0.153024,0.290160,-0.247472,-0.321469,-0.097780,0.133272,0.218176,-0.552853,-0.194178,0.200438,-0.403040,0.338727,-0.166870,0.049892,0.160809,-0.505314,0.202125,-0.048845,-0.207715,-0.170994,0.446469,0.202450,0.003036,0.309595,-0.156791,-0.078967,-0.150253,-0.192872,-0.034917,-0.227340,0.160607,0.198195,-0.116461,-0.111366,0.059015,0.310962,-0.087349,-0.138616,-0.423760,-0.139205,0.041326,-0.111284,0.339914,0.129465,-0.212956,0.002983,0.150612,-0.295440,-0.076718,-0.313494,-0.228140,0.312460,-0.194431,-0.468943,0.255094,0.084888,-0.386227,0.103939,0.073192,0.292223,-0.406374,0.046578,0.135709,0.254990,0.052627,-0.074460,-0.392559,0.377154,-0.294977,-0.121673,-0.009792,0.247371,0.118098,0.029051,-0.100612,-0.153817,-0.091413,-0.115591,-0.373288,0.273015,-0.097366,-0.327764,-0.394453,0.414126,-0.162196,-0.165361,-0.038509,0.330941,-0.005498,0.131566,0.351534,-0.265254,0.053149,-0.302344,-0.122637
newsroom,game,2.307873,2.307873,0.000000,false,-1.629467,-1.256176,-0.553309,-1.576732,0.694208,0.170557,0.067086,-0.077406,0.572234,0.304534,1.073830,-0.631342,0.523434,0.198817,0.050347,0.521698,-0.316854,0.532795,-0.722173,-0.566480,0.253031,-0.326141,0.055862,0.411054,0.122585,0.447815,0.244467,0.043743,0.298926,-0.126725,0.303198,-0.174151,0.603565,0.318064,-0.160454,0.835665,-0.331671,-0.766663,-0.115883,-0.551065,-0.665267,-0.329684,-0.834453,-0.622788,-0.261006,0.626704,0.256305,0.906906,0.113428,0.074665,-0.381959,-0.171591,-0.115697,-0.712905,0.265971,0.392687,-0.085021,-0.780733,0.725661,0.760115,1.010296,-0.898148,0.936559,0.485454,0.281795,-0.951801,0.580226,-0.283886,-0.141732,0.031630,-0.550251,-0.334847,-0.040201,0.086070,-0.581875,0.701275,-0.039514,0.256808,-0.344060,0.039957,0.450098,-0.968121,-0.464012,-0.706020,1.150425,-0.272438,-1.334047,-0.619228,-0.245580,0.334468,-0.497938,0.646865,1.364066,-0.660141,-0.613708,0.634921,-0.455613,0.382250,-0.300557,-0.321261
mastermind,game,26.000000,26.000000,0.000000,true,-1.297707,-1.177389,-0.564945,-1.333656,-0.163849,0.318293,-0.120931,0.107397,0.173031,-0.382491,0.321195,0.192190,-0.730797,0.179622,-0.399887,0.225366,0.012897,-0.062372,0.177299,0.078689,-0.472914,-0.295482,-0.142619,-0.138532,0.170666,0.110532,0.075904,-0.050718,0.081278,0.383861,-0.085909,-0.072563,-0.104592,-0.216324,0.144023,-0.068603,0.265229,0.264954,0.483326,-0.272311,0.010500,0.371254,-0.163345,-0.049622,0.180060,-0.511446,-0.325054,0.530422,0.123858,0.052011,0.126783,-0.556271,0.553391,0.227196,-0.593258,0.397007,-0.262533,-0.082099,-0.278374,-0.321779,-0.080378,0.255548,-0.003223,0.187106,-0.185871,-0.351086,0.529038,-0.711534,0.489707,0.072139,0.608986,-0.107091,0.004615,-0.510989,-0.316232,0.185669,0.176145,-0.443943,0.307328,0.292409,0.227670,-0.915715,0.426644,-0.446437,-0.005718,0.016983,0.270634,0.255041,-0.253568,0.244374,-0.096237,0.303951,0.160201,0.385717,-0.015372,-0.864952,-0.597038,0.710191,-0.235248,0.272982
counter-strike online,game,26.000000,26.000000,0.000000,true,-0.949354,-0.777668,-0.457014,-0.722656,-0.236307,0.351975,-0.013284,0.124224,-0.082251,-0.163228,-0.070955,0.053809,-0.132752,-0.059091,0.373446,0.063894,-0.207838,0.014657,0.641556,0.456545,-0.528686,0.351207,-0.522534,0.064985,-0.125278,-0.126390,0.239020,-0.086288,0.127250,0.203558,0.042410,-0.413078,-0.174964,-0.344182,0.084785,0.071788,-0.020815,-0.049599,0.148711,0.275734,-0.298274,-0.138109,-0.223076,0.080613,-0.369567,-0.004526,0.136065,0.082809,0.266771,-0.124419,0.043828,0.022701,0.028164,-0.097424,0.141830,0.155231,0.004004,-0.004741,-0.330935,0.015565,-0.106047,-0.113160,0.049232,0.143608,-0.207832,-0.154355,0.114854,-0.292854,0.286021,0.311069,-0.344709,-0.066474,-0.035869,-0.182766,-0.089593,0.170975,0.274620,0.163371,0.230991,-0.122153,-0.268391,0.197839,0.025129,0.155945,-0.391288,-0.352702,-0.188355,-0.099061,-0.219402,0.119066,-0.404556,-0.317490,0.234972,-0.079527,-0.075297,-0.048730,0.015438,-0.069363,0.134220,0.075621
romanoff,game,2.142253,2.142253,0.000000,false,-1.027360,-0.634473,0.079708,-0.722176,0.454552,-0.049700,0.212474,0.017341,-0.069292,0.307563,-0.093437,0.375937,0.413104,-0.178242,0.047223,-0.177977,0.823078,-0.321596,0.269061,0.019619,-0.834520,0.185958,-0.266600,-0.257407,0.310675,-0.752038,0.008053,-0.070483,0.757701,0.025323,-0.066972,-0.565859,0.466277,-0.293814,-0.283305,-0.133070,-0.291934,0.313892,-0.132730,-0.284384,0.177241,-0.054758,0.175172,-0.003155,-0.153522,0.045311,0.166269,0.499530,0.046406,-0.257105,0.190889,-0.505751,-0.063885,-0.228842,0.207347,0.240936,0.020079,-0.103505,-0.539374,-0.293136,0.051897,0.117099,-1.361193,-0.135613,-0.094958,-0.238396,-0.274034,-0.174501,0.439066,0.309379,-1.022827,0.092843,0.023346,-0.079104,0.492324,-0.541964,0.242759,-0.299117,-0.102566,0.037157,-0.094071,-0.120781,0.735978,-0.053356,-0.445126,0.017959,-0.686273,-0.480386,-0.180283,-0.437182,-0.597766,-0.494071,0.604121,0.203931,-0.326501,-0.185822,0.274074,0.064478,0.498435,-0.393745
silkroad online,game,26.000000,26.000000,0.000000,true,-0.834328,-0.645211,-0.818141,-0.054216,0.036912,0.105922,0.168350,0.263912,-0.084011,-0.333864,0.301226,0.087791,0.041826,-0.009688,-0.139349,0.363458,-0.112112,0.195190,0.253894,0.343684,-0.276655,0.631841,-0.230486,-0.043788,0.053384,0.027745,-0.012849,-0.199013,0.171808,-0.117363,0.156051,0.015615,-0.173486,0.012833,0.205884,0.214192,0.197651,0.243484,0.200359,0.280429,-0.112193,-0.085227,-0.311115,0.097722,-0.078990,-0.019446,-0.252153,0.038493,-0.106736,-0.344417,0.004792,-0.019382,-0.100359,-0.046639,0.133227,0.105687,0.028022,-0.017148,-0.186637,0.100104,0.019263,-0.089830,-0.022150,-0.137627,-0.354348,-0.220001,0.256379,0.109178,0.137982,0.060693,-0.044066,0.139058,0.003834,-0.178514,0.202784,0.195972,0.049722,0.115999,0.279057,-0.018958,-0.153914,0.364096,-0.019874,-0.009280,-0.204579,-0.195211,-0.115638,-0.138678,0.071862,0.230113,-0.191341,0.074405,0.036599,0.283755,-0.240790,0.024731,0.058350,-0.150492,-0.200001,0.099623
europa universalis ii,game,26.000000,26.000000,0.000000,true,-0.175861,-0.523619,0.083824,-0.313069,-0.404528,-0.157874,-0.277317,-0.325036,0.043723,-0.125768,-0.194865,0.059092,-0.108982,-0.361322,0.047534,0.390141,-0.051753,0.024111,-0.024946,0.239638,0.228511,0.215027,0.009548,0.139036,-0.010352,-0.170195,-0.097266,0.092702,0.055894,-0.146426,0.121279,0.075878,-0.304008,-0.001201,0.192565,0.082944,0.046285,-0.056645,0.069121,0.184772,0.132570,-0.124099,0.024460,-0.160095,0.170767,0.043335,0.274989,0.044692,0.074297,-0.031911,0.064809,-0.323548,-0.338528,-0.038169,-0.192734,0.020134,-0.157780,0.234349,0.076481,0.143258,0.107306,-0.167100,-0.077237,0.117996,-0.083237,0.091820,-0.110691,0.099882,0.143577,0.186474,0.008158,0.107824,-0.009880,0.125372,0.101769,-0.005477,0.132558,0.081988,0.173323,-0.192039,0.121006,-0.064774,-0.090907,0.148014,-0.109093,-0.144199,-0.360446,0.146588,-0.125205,0.216023,0.182638,-0.022260,0.055589,0.117211,-0.030292,-0.011956,0.004979,-0.114607,0.040297,-0.083654
europa,game,4.070546,4.070546,0.000000,false,0.066982,-0.321176,-0.165817,-0.568028,-0.469570,-0.460757,-0.530787,-0.820723,0.533224,-0.124184,-0.449264,-0.030330,-0.179547,-0.651488,0.089782,0.665249,-0.393170,0.068359,0.104761,0.283591,0.276853,0.289819,-0.069933,0.312902,0.055285,0.039515,-0.294452,0.046387,0.091646,-0.373385,-0.177222,-0.037806,-0.385796,-0.257259,0.127532,0.068082,0.006286,-0.069127,-0.022396,0.115213,0.248416,0.041648,-0.253085,0.065247,0.046178,0.250320,0.205692,-0.065536,0.221537,-0.205993,0.293776,-0.581939,-0.378073,-0.201740,-0.323270,0.346541,-0.095436,0.208712,-0.080845,0.335370,0.196678,-0.045258,0.075467,0.146568,-0.260706,-0.000553,-0.191608,-0.286602,0.025317,0.279102,0.134686,0.104236,0.293720,0.274153,0.032845,0.139867,0.301507,0.117740,0.296955,-0.365894,0.438098,-0.095540,-0.177815,0.335665,-0.198187,-0.305240,-0.408244,0.301116,-0.086368,0.429723,0.187726,-0.199529,-0.007877,0.310478,-0.093733,-0.047197,0.035003,-0.349604,0.024132,-0.063028
big rigs: over the road racing,game,26.000000,26.000000,0.000000,true,-1.239664,-0.742786,-0.231745,-0.291664,0.057796,0.392332,-0.062777,-0.265428,-0.121820,-0.292716,-0.194667,-0.031848,-0.261273,0.154818,-0.031830,-0.184285,-0.176765,0.058596,-0.209578,0.149837,0.038117,0.105297,-0.067822,-0.006449,0.103794,0.116448,-0.092712,-0.131195,0.161403,-0.148137,0.159707,-0.124399,-0.121720,0.102763,0.059386,0.206638,0.213542,-0.298580,0.028469,0.166438,0.257193,-0.086286,-0.050204,0.105369,0.089473,-0.102982,0.025108,0.043503,-0.068785,-0.058695,-0.247095,0.023039,-0.071603,-0.083440,0.102321,-0.177947,0.095397,-0.082004,-0.118666,-0.073557,0.296537,0.081116,0.128342,0.015912,0.089775,0.032046,0.106221,-0.112389,-0.201146,0.105091,-0.169936,0.070453,-0.017128,0.072189,0.005047,0.028710,0.077017,0.010224,-0.155970,-0.116028,-0.039561,-0.050116,-0.016114,-0.002630,0.009358,-0.149316,-0.193325,0.060270,0.067665,-0.180503,0.138425,0.130949,-0.050624,0.072395,0.001980,0.005918,-0.056383,0.085530,0.229040,0.339811
killzone 3,game,26.000000,26.000000,0.000000,true,-0.430406,-1.774824,-0.912929,-0.505785,-0.846377,0.901498,-0.215199,0.271872,-0.024262,1.040952,-0.292871,-0.539557,-0.107337,0.443907,0.874651,-0.065368,-0.714889,-0.122838,0.405114,-0.002335,-0.897571,-0.108191,-1.391991,0.552060,-0.223070,-0.406769,-0.096070,0.194547,0.123615,0.440060,-0.612278,-0.851123,0.308389,-0.090008,-0.362213,0.453689,-0.378249,0.421790,0.455873,-0.251345,-0.489131,0.273061,0.169609,-0.792647,-0.041734,-0.476475,0.419032,-0.785433,-0.072205,0.378804,-0.058844,0.408034,0.109126,0.454973,0.178116,-0.056836,0.817468,0.463107,-0.776517,-0.004470,0.829181,0.474221,-0.263271,0.411365,0.108682,-0.197589,0.241947,-0.059500,0.423608,-0.753052,-0.315242,-0.395964,0.479049,-0.015063,0.112156,-0.057446,-0.478635,-0.720838,-0.226066,-0.047676,1.110290,0.144055,-0.233891,0.494054,0.347482,-0.059290,-0.470975,0.412040,-0.234189,0.294540,0.001498,-0.226122,-0.118982,0.350259,0.073189,0.226443,-0.112900,0.274781,0.150830,0.197881
shogun: total war,game,26.000000,26.000000,0.000000,true,-0.884395,-1.030755,-0.149627,-0.911347,-0.098959,-0.002266,0.041710,-0.178428,-0.375964,-0.276709,-0.077391,-0.006003,-0.356139,-0.386697,-0.047924,-0.335620,-0.151664,0.016350,0.105025,0.261783,-0.349075,-0.091989,-0.467480,0.353343,0.064979,0.168546,0.061989,-0.118367,-0.021188,-0.147060,-0.007718,-0.179374,0.176240,-0.301152,-0.219199,0.249382,0.038606,0.034496,-0.184420,0.043063,-0.036324,0.137637,0.104379,0.085977,0.078221,-0.085476,0.305620,0.020778,-0.113929,0.195074,0.391803,0.074096,0.164633,-0.061148,-0.315455,-0.132202,0.252373,0.312498,0.365307,0.179781,-0.279212,-0.076508,-0.028570,0.054063,-0.260691,-0.016984,0.151301,-0.091969,0.105819,0.326737,-0.182545,0.039933,0.252849,-0.212294,-0.419133,0.255155,0.614921,0.084159,0.261530,-0.218533,-0.315824,-0.483782,-0.116952,0.056304,-0.069596,0.116554,-0.119345,-0.166846,-0.092109,-0.109642,0.056868,-0.287316,-0.351074,0.028292,-0.112316,-0.080647,-0.126210,-0.145187,-0.242848,0.369312
harry potter och fången från azkaban,game,26.000000,26.000000,0.000000,true,-0.590496,-0.419553,0.259334,-0.178518,0.356655,0.239901,-0.002458,-0.332124,0.137191,-0.076059,0.083631,-0.144650,-0.130697,-0.131677,0.060844,-0.256965,-0.319855,0.056302,0.307506,-0.026276,-0.145202,-0.295990,-0.283276,0.142855,-0.114866,0.075675,0.056375,0.270644,0.175489,-0.084338,-0.088043,-0.092245,-0.172447,-0.160643,0.019877,-0.123569,-0.199716,-0.228777,-0.238851,0.276309,0.072820,0.044855,0.041982,0.141842,0.108755,-0.112012,-0.263566,-0.128702,0.470497,0.144712,0.211634,-0.230011,0.050351,0.217386,-0.144041,0.045800,-0.224034,0.080434,-0.152739,0.147925,-0.395526,-0.067821,-0.015665,0.126943,-0.080080,-0.171817,-0.053539,0.040702,-0.051105,0.051869,-0.013252,0.207912,-0.221896,-0.194328,0.209772,-0.005471,-0.210709,0.279626,0.217634,0.113797,0.173730,0.120675,-0.013643,0.082874,0.025921,-0.222281,0.090261,0.115679,-0.081998,0.114750,-0.246441,0.340092,0.280048,-0.405246,-0.124937,-0.097821,0.262763,0.239089,0.373784,-0.065468
ultima online,game,26.000000,26.000000,0.000000,true,-0.474901,-0.696172,-0.381359,-0.294043,-0.097082,0.272800,0.307727,0.340179,-0.039055,-0.018096,-0.101763,-0.041156,0.066510,0.145384,0.180195,0.352399,-0.083858,0.125836,0.345736,0.434658,-0.219266,0.501158,-0.268654,0.208408,-0.173205,-0.102562,0.458965,-0.012231,0.152806,-0.246523,-0.101125,-0.302561,-0.454639,-0.048024,0.368000,-0.205416,-0.044022,0.040496,0.030770,-0.050094,-0.179633,-0.071124,-0.197041,0.166508,-0.395556,-0.280225,0.017680,0.098987,-0.069109,0.172791,0.142450,-0.101033,-0.124021,-0.251046,0.117437,0.164640,-0.055959,0.084199,-0.343808,0.318337,-0.054729,-0.167645,-0.117476,-0.061006,-0.365823,-0.235360,0.360891,0.173905,0.189027,0.362568,-0.258120,0.068996,-0.074547,-0.025208,0.124613,-0.018577,0.122750,0.634860,0.015647,0.063646,-0.283813,0.385942,0.177379,0.254004,-0.177426,-0.331480,-0.060827,-0.146079,0.003333,0.264021,-0.368883,-0.337031,-0.391661,0.080865,-0.190700,-0.199171,-0.042013,0.068802,0.167426,-0.268513
colonisations,game,2.305179,2.305179,0.000000,false,-0.204623,-1.540823,-0.390245,-1.450563,-0.004541,-0.160813,0.398802,0.163176,-0.129522,-0.261147,0.642111,0.002656,1.019757,-0.190995,-0.411593,0.071452,0.409470,-0.326026,0.035533,0.978024,0.365284,-0.054280,0.316344,0.196146,0.374592,-0.170634,0.315910,-0.119675,0.008590,-0.486967,-0.230453,0.005597,0.005474,0.168322,-0.022382,-0.331655,0.213524,0.139549,0.715717,-0.331079,0.332532,0.003110,-0.006231,0.186663,-0.140523,-0.645597,-0.224035,0.584670,0.093229,-0.106447,-0.285406,0.215023,-0.008036,0.047475,0.068004,-0.275464,-0.297468,0.383890,-0.325208,-0.071549,0.326164,-0.161552,-0.658933,0.268899,0.129470,-0.278325,-0.396766,0.360917,0.065095,-0.061173,0.086174,0.764109,0.009010,-0.068691,-0.311824,0.585496,-0.257218,0.402641,0.353369,0.558046,0.182564,-0.232842,0.309226,0.284026,-0.252759,-0.187055,-0.119476,0.250095,-0.024594,-0.351132,0.210910,-0.197895,-0.313333,0.108375,0.505957,-0.330771,0.331714,-0.502486,-0.028408,-0.441992
golden axe,game,26.000000,26.000000,0.000000,true,-1.011424,-0.369082,-0.246635,-0.473745,-0.058217,0.264760,0.081516,-0.101890,-0.118126,-0.098116,-0.205369,0.057622,-0.328128,-0.174507,0.042623,-0.311891,0.268086,0.018472,0.056074,0.369223,-0.222324,0.114755,-0.264534,-0.387812,0.578072,-0.428692,-0.107053,-0.411087,-0.033110,0.036223,0.079076,-0.064616,0.282132,-0.088984,0.178388,0.131614,0.218554,-0.357819,-0.280108,0.132279,0.011672,-0.115999,0.374977,-0.390065,0.170980,0.202359,0.053895,0.069640,-0.191400,-0.003570,0.171934,0.235311,0.020554,-0.046627,-0.204926,0.015358,0.090423,0.002059,-0.083937,-0.043709,-0.061568,-0.229547,0.259490,0.068376,-0.055311,-0.148018,0.016222,-0.099320,0.204165,-0.088121,-0.047205,0.065834,0.047922,0.161415,0.193948,0.369672,-0.015668,-0.141213,0.178640,0.004678,-0.225251,-0.362880,-0.024015,0.139479,0.112128,0.013587,0.038627,-0.291381,-0.195665,0.289890,-0.130761,0.453435,0.078438,-0.017874,-0.106219,0.206304,0.198517,0.099300,0.170827,-0.097702
new super mario bros. 2,game,26.000000,26.000000,0.000000,true,-1.080323,-0.588937,-0.194215,-0.430000,-0.283445,0.473275,0.042542,-0.216715,0.078675,0.041508,-0.426817,0.187089,-0.230634,-0.051023,0.122274,-0.035956,-0.150020,0.064765,0.015601,0.179403,-0.312692,-0.014182,-0.271936,0.108038,0.183341,0.059206,-0.147645,-0.052377,-0.079730,-0.191928,-0.100337,-0.439953,0.041402,-0.209860,0.036886,0.174899,-0.123027,-0.085197,-0.084896,-0.106557,-0.003260,0.005904,0.066209,-0.065463,0.052113,0.054653,-0.002705,-0.161625,-0.119289,0.210075,-0.201342,-0.177815,-0.207471,-0.151734,-0.019024,0.153946,0.165993,0.221924,-0.021542,-0.057966,0.118272,0.440027,0.190842,-0.001895,-0.059327,-0.110745,-0.116261,0.064730,-0.110702,0.155157,-0.197440,0.012512,0.165926,-0.147037,-0.006785,-0.244521,-0.114673,-0.028781,0.073736,0.356139,-0.124390,0.106390,-0.147384,0.291331,-0.063006,0.034067,0.107020,0.163228,0.016370,-0.153044,-0.014000,-0.173781,0.026163,-0.022155,-0.022580,0.357704,-0.006349,0.353877,-0.210104,0.300660
catherine,game,25.000000,25.000000,0.000000,true,-0.930083,-0.247122,0.330994,-0.426541,0.473624,0.594544,0.482238,-0.502117,0.245573,0.164443,0.439295,0.637458,0.072720,-0.445572,-0.659366,-0.108048,-0.354548,-0.287627,-0.265688,-0.108519,0.117325,0.043279,0.135805,0.450778,0.049636,-0.487234,0.365386,0.125521,0.711179,-0.080056,0.192064,-0.040542,0.011817,0.131004,-0.007779,-0.098832,-0.388325,-0.489780,-0.263237,-0.069258,0.180909,0.214945,-0.063697,-0.023444,-0.216572,-0.099016,-0.199687,0.333395,0.734661,-0.739615,0.369243,0.050288,0.003920,0.022359,-0.202142,-0.231510,-0.107547,-0.043392,-0.133881,-0.247974,-0.039953,0.389835,0.669244,0.278882,-0.249201,0.073786,-0.081485,-0.072004,0.113639,0.358287,0.019836,-0.051919,-0.909803,0.133917,0.141403,-0.400124,0.268942,0.008859,0.247623,0.058742,0.069699,-0.525259,-0.046113,0.323958,-0.128106,-0.183080,0.041881,0.410383,-0.037845,0.384260,-0.583632,-0.124714,-0.275641,-0.400145,-0.081688,-0.156956,0.534367,-0.325703,0.190497,-0.600113
