word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
javligtrik,celebrity,158.000000,61.000000,9.000000,true,-0.949542,-0.248087,0.231723,-0.093993,-0.653321,-0.220406,0.417256,0.306387,0.103302,-0.013175,0.214608,-0.581770,0.270167,-0.091625,-0.365300,0.094605,-0.241273,0.498878,-0.176271,-0.789836,0.091817,-0.551735,0.072634,-0.150555,0.257738,0.313204,0.132219,0.048299,-0.006673,0.251283,0.086628,0.471391,-0.139661,-0.229818,-0.112592,0.231752,-0.019895,0.353915,0.738227,0.182323,0.210430,-0.062661,-0.147640,-0.431146,0.333235,0.503006,0.176088,-0.242447,-0.297084,0.156540,-0.243500,-0.104533,0.138242,0.730968,0.159611,-0.083885,-0.111550,0.074435,-0.152503,-0.046641,0.411032,-0.107795,-0.247423,-0.157169,0.251247,0.076452,0.259256,-0.006165,-0.059121,0.179403,0.030229,-0.132993,0.213280,-0.261646,-0.163752,-0.037775,-0.059081,0.113342,0.320575,0.180127,-0.071260,-0.014636,-0.077967,-0.080681,-0.092207,-0.244755,-0.074768,0.336422,0.223616,-0.315911,-0.374558,-0.475917,-0.317797,-0.365390,-0.233894,0.175562,-0.091212,0.221990,0.234465,-0.073867
latsson,celebrity,14.318980,6.191991,0.733555,false,-1.934922,1.314739,-0.298809,-0.313547,-0.333597,-0.828098,-0.175579,0.745940,0.120075,0.024606,-0.495366,0.237201,-0.199968,-0.145425,-0.107741,-0.111565,0.369095,0.175767,0.125619,-0.124663,0.136264,0.139518,-0.137315,0.203834,0.234316,-0.166558,0.146269,-0.167777,-0.084174,-0.004857,0.166023,0.290994,0.024040,-0.238785,-0.717604,0.027770,-0.248153,0.323845,0.608990,0.224159,-0.292441,-0.058862,-0.179298,-0.200708,0.125833,0.366190,0.011396,-0.110909,-0.568125,-0.001555,-0.664767,-0.622013,0.132720,0.749339,-0.301489,0.485187,-0.106690,-0.062701,0.046127,-0.157267,-0.018678,-0.164312,-0.151762,-0.752918,0.040728,0.174105,-0.122129,0.237994,-0.492313,0.117944,0.343043,0.666187,-0.274005,0.125785,-0.076970,0.352319,0.017897,-0.169858,-0.371163,-0.051911,-0.116072,0.301508,0.126835,0.199181,0.287397,-0.213924,-0.165548,-0.094980,-0.288830,0.155117,-0.172595,-0.094899,-0.000197,0.061850,0.231733,0.262076,0.555109,-0.453185,0.003952,-0.719061
montricepigernes,celebrity,12.771147,4.930633,0.727470,false,-0.487566,-0.782031,0.482202,-0.868568,0.136515,-0.403839,-0.069064,-0.633062,-0.268000,-0.232870,0.450583,-0.375451,0.509111,0.087208,-0.353054,-0.136849,-0.457877,0.176772,-0.064609,-0.108251,0.528089,0.240720,0.210051,0.104610,-0.046728,-0.051663,-0.267692,-0.147212,0.247381,0.465115,-0.369825,-0.104479,-0.282326,0.248900,-0.015177,-0.193428,-0.203293,-0.110930,0.524536,0.315635,0.194028,0.104443,-0.162036,-0.260252,-0.035423,0.417388,-0.384474,-0.071349,-0.637303,0.390640,-0.131967,-0.053275,0.377025,-0.032443,-0.068557,-0.452613,0.151476,0.226754,0.104908,-0.079637,0.590929,-0.045995,0.108487,0.033519,-0.203325,-0.215016,-0.329838,0.073107,-0.151007,0.174298,-0.106512,0.454537,0.110225,-0.700800,-0.201187,-0.021091,-0.087494,-0.450299,0.154873,-0.222487,0.388777,0.026967,0.149617,-0.122201,-0.207853,0.043887,0.016965,0.105464,-0.091094,-0.126765,-0.779185,-0.302587,0.301776,0.034202,-0.020873,0.266336,0.312198,-0.110081,0.178057,-0.348959
skratta,celebrity,172.000000,54.000000,16.000000,true,0.034267,-0.320132,1.117594,0.997162,-0.476247,0.322527,0.654533,0.217681,0.492898,-0.377746,-0.339134,-0.308370,0.174584,-0.063134,-0.260019,-0.130861,0.227200,0.373237,-0.136700,0.158915,0.290059,-0.264114,-0.171133,-0.464479,-0.094826,0.476568,0.236695,0.744453,-0.273124,0.241335,-0.087311,-0.379130,0.077373,0.268444,-0.202045,0.320470,-0.434657,-0.121134,0.088715,0.485997,-0.688868,0.395312,-0.549418,0.167944,0.026549,0.078457,-0.123438,0.655647,0.193115,0.093123,-0.290676,0.631068,0.225908,-0.307204,0.335715,-0.005078,-0.187103,0.098997,0.301479,0.198106,0.407201,0.051104,0.083773,0.086756,0.350289,-0.020172,-0.238059,-0.222942,-0.145423,-0.361750,-0.039488,0.298901,0.325527,0.208848,-0.084359,0.252577,0.027911,-0.143528,-0.035080,-0.047817,-0.135583,0.106909,-0.049060,-0.044302,-0.105215,0.152974,-0.361994,0.151584,-0.298358,-0.004811,0.100999,0.252983,-0.109213,0.250041,-0.157943,0.330307,-0.079789,-0.090696,0.096068,0.193689
stefan olsson,celebrity,148.000000,64.000000,5.000000,true,-0.914328,1.248129,0.284968,-0.166357,-0.355265,0.079254,-0.139180,0.316174,-0.122602,0.056487,-0.021533,0.260420,-0.463187,0.028576,0.447133,0.021829,0.215596,0.039061,0.037931,0.183895,0.039086,0.167828,-0.371639,0.264397,0.037010,0.197220,0.081304,0.023543,-0.192781,0.078784,-0.179251,0.084359,-0.005891,-0.060432,0.001353,0.122426,0.369724,-0.236119,0.135116,0.030396,-0.173890,-0.056506,0.134046,-0.159387,-0.050915,-0.095793,-0.039521,0.022496,-0.332891,0.054037,0.037306,-0.399461,-0.148705,0.066548,-0.266957,-0.046224,-0.062814,-0.183347,0.042535,0.105926,0.181371,0.137891,-0.248773,0.051425,-0.110864,0.034089,0.217725,0.334991,-0.140649,-0.287055,-0.028882,0.194656,-0.104488,-0.173038,-0.051229,-0.037445,-0.121623,-0.259283,0.045751,0.260888,-0.123243,0.020735,0.201216,0.184279,0.099220,0.076195,-0.064666,-0.032446,0.019295,-0.132610,0.179125,0.073986,-0.257802,-0.178543,-0.039687,0.085246,0.135351,-0.042131,0.009541,-0.047467
dsson,celebrity,14.676716,6.346688,0.495835,false,-1.874727,2.183898,-0.024921,-0.132521,-0.690100,-0.234958,0.028005,-0.160138,-0.041472,0.394019,0.608921,0.210216,-0.078924,-0.164267,0.479552,0.263203,0.105193,0.400255,-0.735604,0.013884,0.303909,-0.129262,0.358215,-0.082984,-0.745462,0.295672,-0.287427,-0.155705,-0.052658,-0.134310,-0.320038,-0.042904,-0.559646,-0.240128,-0.780197,0.021624,-0.403263,-0.058597,-0.101704,-0.115587,-0.068418,-0.133817,0.626141,-0.540179,-0.313258,-0.528215,0.033398,0.113811,-0.138384,0.109737,-0.244019,-0.305061,0.101671,-0.186047,-0.137064,0.048718,-0.049538,-0.204930,-0.041967,0.797536,0.124225,0.277841,-0.241045,0.111096,0.073597,0.381451,-0.470649,0.294585,-0.476190,-0.134750,0.002825,-0.147996,-0.074514,0.388665,0.402859,0.002369,-0.064196,-0.290777,0.513694,0.570130,-0.478991,0.079940,0.152527,0.653634,0.056275,-0.079645,0.016178,0.157253,-0.304087,0.163319,-0.203247,-0.112131,-0.334100,0.170390,-0.232273,-0.095766,0.353945,0.742306,-0.549317,0.229016
yumi två,celebrity,184.000000,46.000000,23.000000,true,-0.544630,-0.105083,0.182746,0.147657,-0.042144,0.221101,-0.053938,-0.091479,0.287948,0.144795,-0.059944,0.120958,-0.246475,-0.154202,0.051273,0.274320,0.367654,-0.293670,-0.027695,0.249420,-0.017047,0.239047,0.301727,0.558001,0.083497,-0.439676,-0.097169,0.019435,0.016738,0.197582,0.191822,-0.279987,-0.041575,-0.135313,-0.439133,0.011460,0.020122,0.119722,-0.084254,-0.063810,-0.092990,0.152196,0.173248,0.192323,-0.111134,-0.111016,-0.230425,-0.078550,-0.172737,-0.168238,-0.160860,-0.145593,0.260042,-0.126438,0.023305,0.004519,0.216886,0.101511,-0.548251,-0.109283,-0.134884,-0.342035,-0.063282,0.028683,0.045561,-0.191773,-0.069712,-0.027841,0.161013,-0.199037,-0.199240,-0.418375,-0.467109,0.058232,0.222715,0.246295,-0.231208,0.045877,-0.336652,-0.206820,-0.137127,0.259507,0.600294,0.199136,0.001097,-0.002958,0.008544,0.239935,-0.064279,-0.110762,0.214554,-0.056339,-0.289332,0.053516,0.096405,0.137732,-0.055963,-0.112817,0.182048,-0.027849
richandfamous8,celebrity,156.000000,60.000000,9.000000,true,-0.645861,-0.627929,0.005916,-0.016990,0.077062,0.099645,0.507573,0.020003,0.214968,0.093551,0.096841,-0.239688,0.134140,0.326891,0.026674,0.018774,0.145331,0.178263,-0.146885,-0.046112,0.059048,-0.004158,-0.213982,0.138620,-0.134229,0.342194,0.057355,-0.056082,-0.089882,0.078238,0.315427,0.072969,0.195706,0.057560,0.210690,0.070678,0.382029,0.024294,0.177793,-0.033768,0.093583,0.246926,-0.057234,0.050305,-0.191662,0.174249,-0.148146,0.220409,-0.029560,0.290617,0.160185,0.364631,-0.133623,0.088784,-0.053566,-0.002748,0.163212,-0.140819,-0.077527,0.121455,-0.307559,0.145274,-0.278520,-0.190811,-0.226421,0.182451,-0.030889,-0.092632,-0.382407,-0.032066,0.390551,0.063690,0.038556,-0.107403,-0.206630,-0.126664,-0.041070,0.172879,-0.042462,0.140509,-0.029724,0.010466,-0.175920,-0.027970,0.213984,0.131659,0.275698,0.002411,-0.019960,0.276469,-0.133648,-0.004492,-0.292127,0.128133,-0.041512,-0.122782,0.065724,0.061623,-0.068230,0.136969
nominations,celebrity,15.132965,5.820371,0.873056,false,-0.977852,-1.081451,-0.902915,-1.654063,-0.485105,0.920861,0.185775,0.561771,0.345484,0.013358,0.211340,-0.155665,0.494286,0.638303,-0.727459,0.302496,0.354352,-0.540293,-0.736371,0.988619,0.265876,0.303952,0.001679,0.292648,-0.684317,0.234560,-0.237050,0.221709,0.413195,0.006051,0.279767,0.248763,-0.075539,0.091373,0.230627,-0.250103,0.176254,0.507638,0.752449,-0.067933,0.169461,0.276476,-0.569676,-0.597867,-0.348156,0.018731,-0.170570,-0.044302,-0.208533,0.123056,-0.737061,0.557991,0.040708,-0.345743,-0.142198,-0.437652,-0.278715,-0.571689,0.433225,-0.244824,-0.259623,-0.401123,0.101804,-0.210749,-0.511574,-0.102181,-0.069086,0.304290,0.364570,-0.069253,0.197632,0.673906,-0.153127,-0.166280,0.061976,0.168836,-0.584298,0.242933,-0.229488,0.061727,0.205723,-0.015951,-0.002679,0.191667,-0.505763,-0.302095,-0.050261,-0.420350,0.106677,0.006676,-0.128834,0.437002,-0.304669,-0.075447,0.018785,0.038916,0.558235,0.056437,0.154745,0.235018
tv4 nyhetsmorgon,celebrity,178.000000,49.000000,20.000000,true,-0.817277,-0.860487,0.421176,-0.436327,0.403922,0.885708,0.897370,0.417399,-0.491975,-0.357141,-0.646168,-0.347433,-0.376651,0.417309,0.412209,-0.101256,-1.169922,-0.079054,0.668696,-0.016937,0.251279,-0.450179,0.182532,-0.349669,0.199629,0.257324,-0.385803,-0.136366,-0.308115,0.168221,0.118443,0.126331,-0.289153,-0.356043,-0.419669,0.043448,0.646875,-0.143755,0.208158,0.116254,-0.268329,0.790760,0.535353,0.183845,0.278315,0.257913,0.697877,-0.039683,-0.516754,-0.648687,0.260796,-0.443041,0.000095,0.034104,0.034970,0.202542,-0.797318,-0.094886,0.145126,0.292810,-0.334759,0.009314,0.026591,0.207596,0.021205,0.005896,0.159241,-0.086228,-0.181556,0.120802,0.086550,0.534586,0.249689,-0.186382,0.198888,0.864151,0.213962,0.583235,0.267649,0.012416,-0.344989,-0.245172,-0.122204,-0.860286,0.480779,0.053548,-0.416287,-0.190186,-0.252469,0.113101,-0.175251,-0.051023,0.421130,-0.793393,-0.097558,-0.346325,-0.399439,0.295147,-0.256555,0.060558
göteborgs-posten,celebrity,228.000000,24.000000,45.000000,true,0.064555,0.874476,-0.419075,-0.040625,0.394103,-0.000337,-0.370444,0.186827,-0.163998,-0.521344,-0.432789,-0.470104,0.087757,0.377456,0.438959,0.276179,0.067670,0.046761,0.127073,0.055683,-0.151958,-0.455112,-0.232729,-0.042338,-0.278018,-0.054180,-0.181265,0.301825,-0.137960,-0.028242,0.092201,-0.292138,-0.251585,-0.575325,0.045711,0.171348,0.415751,-0.193817,-0.482362,0.356562,0.291893,0.263409,-0.059578,-0.237271,0.061742,0.496032,-0.031427,0.492352,-0.037407,0.114376,0.495883,-0.393556,-0.083719,-0.162486,-0.210240,-0.258418,-0.358581,0.021986,0.410033,-0.307428,0.401276,-0.259773,0.095179,-0.189093,-0.373764,0.030206,0.002075,-0.047446,0.029318,-0.058372,0.051717,-0.375104,0.287320,-0.011726,0.016098,-0.070267,-0.189876,0.259532,-0.401916,0.280578,-0.182747,0.257860,0.097893,-0.043601,-0.011068,-0.232305,0.112918,-0.338937,0.143182,0.453084,-0.159985,0.292778,-0.392997,-0.094916,0.015582,-0.459703,-0.145610,-0.207525,0.022034,0.038834
laholms,celebrity,20.694904,2.178411,4.084520,false,-0.356024,1.210396,-0.949438,0.594800,1.055667,-0.088207,-0.617991,0.396945,-0.366175,-1.084131,-0.640713,-0.728060,0.679378,0.590459,-0.275175,-0.240584,0.062214,0.474894,0.729376,0.926534,-0.540764,-0.475906,0.731170,0.129406,-0.543585,-0.131827,0.423730,-0.091556,-0.167412,-0.124116,0.262555,-0.724892,0.081788,-0.435256,0.071024,0.326626,0.274230,0.376565,0.076108,0.345073,0.421971,0.105134,-0.439028,0.020015,-0.206182,-0.230416,-0.595435,0.922719,0.520788,-0.203203,-0.024928,0.279644,0.357548,-0.613590,-0.017395,-0.298082,-0.475462,0.552909,0.202379,0.105745,0.010652,0.062252,-0.016238,-0.285243,-0.672737,0.090767,-0.334198,0.373645,-0.429066,-0.126136,-0.569178,-0.325821,-0.298502,0.078528,-0.137699,-0.044378,-0.684208,-0.141391,0.474338,0.515326,-0.406385,-0.441792,-0.286393,0.207445,0.108258,-0.340101,0.208980,0.692618,0.224734,0.307605,-0.614025,-0.022656,-0.366674,-0.412513,-0.084718,0.052992,-0.065458,0.067925,-0.489893,0.365778
älvsborgs,celebrity,20.566901,2.164937,4.059257,false,-0.183652,1.330058,-0.645879,-0.089102,1.692253,-0.391721,-1.364969,-0.730088,-0.150104,-0.753728,0.328947,-0.432836,0.095194,0.872419,0.047578,0.162075,-0.019385,0.144281,0.171517,0.375223,-0.916982,-0.061049,0.230446,-0.473287,-0.479020,-0.326236,0.413980,0.693485,-0.022218,0.243967,0.128477,0.104564,-0.008480,-0.435662,-0.112397,-0.595285,0.324951,0.268757,-0.481162,0.382008,-0.046152,0.223930,-0.576860,0.166000,-0.335687,0.327933,0.288666,0.689840,-0.286957,-0.367029,0.179928,-0.151450,-0.133394,0.297248,0.098525,0.376670,-0.184547,0.750044,0.580938,0.068508,0.265154,0.112848,-0.210354,0.037134,-0.276794,0.019646,-0.242303,0.311782,0.618524,-0.485290,0.361397,0.032458,-0.038449,0.272403,0.094426,-0.311582,0.166492,-0.184894,0.042998,0.005620,-0.154944,-0.759712,0.494292,0.118176,-0.195948,0.008728,-0.263617,0.391202,0.125444,0.480516,0.097771,0.185399,0.422630,-0.057076,-0.052483,-0.192618,-0.082367,-0.520123,0.033357,0.612285
skånes,celebrity,19.557871,2.058723,3.860106,false,0.177735,1.076235,-0.469980,0.440655,0.967665,-0.220091,-0.817401,-0.094901,0.290380,-0.661568,0.151005,-0.586370,-0.475719,0.226142,0.360032,0.545598,0.183746,0.318986,0.063640,0.273856,-0.244128,-0.361488,0.138136,-0.385570,-0.534887,-0.886942,-0.464535,0.523492,0.082806,-0.147947,0.107432,-0.131611,0.032255,0.546631,0.240561,0.259497,0.045765,0.009403,-0.193320,0.416388,0.481943,0.536492,-0.374884,-0.113157,-0.258342,-0.153563,0.118739,0.536969,-0.549745,0.000613,0.642671,0.162436,-0.513694,0.051915,-0.225499,-0.021600,-0.498255,0.075572,-0.104949,0.102756,0.410844,-0.037623,0.292049,0.443635,-0.210177,-0.069130,-0.137794,0.004817,-0.334602,-0.083501,-0.228943,-0.187602,0.326667,0.090315,-0.124742,-0.121743,-0.020944,-0.224034,-0.175725,0.143511,0.212494,-0.288785,0.272992,0.122345,0.042044,-0.206943,0.078658,0.245186,0.007793,0.143148,0.155755,0.250677,0.297967,-0.038817,-0.284718,0.088630,0.193299,-0.196452,-0.024846,-0.264116
newsner familj,celebrity,170.000000,53.000000,16.000000,true,0.007565,0.274001,0.302828,0.144094,0.509302,0.702216,0.215072,-0.075471,-0.002212,-0.071025,-0.081469,0.238618,0.019231,-0.059701,0.153508,0.202226,-0.492340,0.185043,0.071444,-0.108452,-0.226236,0.058840,-0.058820,-0.062220,-0.361405,0.188508,0.114505,0.042256,-0.101866,-0.254975,-0.204127,-0.341256,0.093221,0.456441,-0.359649,0.106316,0.578776,0.233016,-0.139403,-0.218190,0.339486,-0.333117,-0.292400,-0.293430,-0.122751,-0.109123,-0.247992,0.257102,0.150329,-0.150974,-0.012832,0.083472,-0.222756,-0.258088,-0.064195,-0.279436,0.006490,-0.066347,-0.129062,0.310988,-0.070869,-0.061838,0.282583,-0.184376,0.235203,0.224970,0.106509,-0.187752,-0.263946,-0.202550,-0.023146,-0.265540,0.049493,-0.223035,-0.135309,0.106262,0.040798,0.026536,-0.129468,0.118918,0.301446,-0.094609,-0.060865,0.057856,-0.141937,-0.075037,-0.132570,-0.076482,-0.189537,-0.053121,0.078131,0.158944,0.441249,-0.232495,-0.443190,0.087982,-0.224741,0.224483,-0.173803,0.442997
sarandons,celebrity,13.489729,4.205621,1.269622,false,-0.418815,-0.169822,1.120186,-0.106332,0.435353,1.424787,0.362472,-0.130605,-0.217455,0.381395,-0.002764,-0.501949,0.196897,-0.037596,-0.609949,-0.649248,-0.714131,0.713713,-0.278562,0.241746,-0.484675,-0.119133,0.320349,0.203621,0.030396,-0.314249,0.367564,0.051467,-0.060062,0.443168,-0.101913,-0.565493,0.392683,0.097293,-0.395977,-0.138073,0.299724,0.425703,-0.059167,-0.117268,0.529470,-0.324174,-0.291862,-0.226207,0.400682,0.215665,-0.217245,0.167504,0.560042,-0.169811,-0.217713,-0.177239,0.120383,-0.319168,-0.118719,0.064177,0.400770,-0.000181,-0.127556,-0.072209,0.236167,0.327975,0.441806,0.251518,0.529848,-0.300714,-0.106806,-0.191845,-0.188648,0.348530,-0.150539,0.172162,0.118089,0.456773,-0.186345,-0.356527,0.212401,0.162055,-0.039991,0.756066,0.200174,0.258152,0.578274,0.250447,0.183163,-0.416645,-0.096253,0.024818,-0.083279,0.247300,0.188848,0.244781,0.579377,-0.137837,0.199203,-0.263000,-0.146451,-0.190314,-0.151878,-0.251018
mats persson,celebrity,146.000000,63.000000,5.000000,true,-0.972258,1.140723,0.289553,-0.150784,-0.214818,0.162092,-0.075175,0.390187,-0.009358,0.049814,0.033305,0.229987,-0.557708,-0.037520,0.454027,0.016429,0.402996,-0.047641,0.133415,0.110710,-0.005891,0.185789,-0.291544,0.265264,-0.038060,0.189362,0.153674,-0.256832,-0.381323,0.277524,-0.200351,-0.017731,0.045370,-0.063745,-0.056382,0.153377,0.124847,-0.041867,0.114809,0.034766,-0.171821,-0.130724,0.337083,-0.327299,0.078496,0.164679,-0.136124,0.035757,0.048721,0.008996,-0.037965,-0.208654,-0.078359,0.018542,-0.047063,0.041434,0.045199,-0.048906,-0.233368,-0.103667,0.123020,0.039795,0.139602,-0.198199,-0.132030,0.013510,0.246178,0.106604,-0.037338,-0.371831,-0.121593,0.305729,0.135949,0.012237,-0.099956,0.111232,-0.087411,0.049212,-0.274771,0.030862,-0.147505,-0.082835,-0.018478,0.121406,-0.120629,-0.170360,0.241552,0.014845,-0.285942,0.022779,0.118985,-0.103200,-0.088331,-0.232808,-0.089322,0.213439,0.204587,-0.031218,0.138549,-0.196553
wennertiolm,celebrity,15.098968,6.515308,0.517088,false,-1.405822,0.715627,0.080365,-0.269243,-0.643654,0.129795,-0.138037,0.223060,0.138570,-0.341118,0.066660,-0.857415,0.067511,-0.317352,0.560774,0.521543,0.464470,0.047975,0.058559,-0.127196,-0.018987,0.791579,-0.054631,0.295152,-0.065694,0.156167,-0.427283,-0.318265,-0.390722,0.703152,-0.653028,0.286317,-0.055301,0.469134,-0.760026,0.250272,-0.478428,0.078547,-0.019396,0.675371,-0.279188,-0.325911,0.447840,-0.539342,0.412473,-0.011585,-0.017513,-0.167501,0.424674,0.578521,-0.300682,0.174156,0.079946,0.293621,-0.222336,-0.038150,0.157373,-0.339564,0.031319,-0.278268,0.142794,0.724910,0.358412,-0.417931,-0.520028,-0.105158,0.384556,-0.125390,0.353785,0.406146,0.172064,0.430583,0.555152,-0.070980,0.109353,0.055343,-0.169125,-0.493730,-0.210577,0.029774,0.423337,-0.198179,0.071162,-0.368321,-0.227189,0.246479,0.435648,-0.617441,-0.459950,0.168548,-0.121064,0.009045,0.121007,0.442884,-0.303663,0.144800,0.305707,0.449947,0.185412,-0.017464
nnerholm,celebrity,13.637280,5.884580,0.467030,false,-0.939576,1.187433,-0.235395,0.352844,-0.628549,0.142206,-0.367943,-0.104837,0.255795,0.439460,-0.229041,-0.555244,-0.228976,-0.051080,0.312091,-0.253389,-0.102186,-0.216142,-0.008023,-0.361967,0.206428,-0.063626,-0.317358,-0.068904,0.050897,-0.223063,-0.081127,0.234134,-0.194525,0.444274,-0.229256,0.757798,0.168442,0.126866,-0.298496,0.229454,0.030235,0.421083,0.124806,-0.143300,-0.174080,-0.130332,0.242567,-0.283724,0.163458,0.331516,-0.103194,-0.034852,-0.012080,0.396602,-0.475509,-0.157227,0.122436,0.142502,0.022547,-0.062783,0.350209,0.074515,0.074519,0.063659,0.401253,0.493702,0.359152,-0.363536,-0.488960,0.204285,0.012383,-0.011193,0.178593,-0.053023,-0.013972,0.083731,0.052016,-0.173314,-0.100330,0.277560,0.325812,0.081952,-0.087383,-0.249145,-0.035364,0.140962,-0.299603,0.042834,0.003325,-0.029878,0.359379,-0.073242,0.040635,0.230156,-0.136544,0.104017,0.054872,0.059205,-0.120189,0.223211,0.110912,0.209502,-0.107334,-0.117463
sivertsson,celebrity,13.327859,5.751063,0.456434,false,-0.952514,1.354141,0.050132,-0.349858,-0.605015,0.233809,-0.213791,0.602039,-0.122763,0.542311,-0.086871,0.185382,-0.073265,0.302124,0.207670,0.154831,0.281891,-0.237446,0.076351,0.365113,-0.065233,0.615048,-0.164014,-0.250722,0.156161,0.270177,-0.291525,0.056145,-0.007288,-0.037200,-0.712637,-0.326095,0.011033,0.208664,0.777727,-0.066508,-0.193844,0.336328,0.298337,0.487879,-0.091691,0.056780,0.082965,0.190703,0.008151,-0.047882,0.280439,0.025204,0.017464,-0.185221,0.093949,-0.337403,0.086135,0.268032,-0.234847,0.126914,-0.022018,-0.037562,-0.158146,0.112481,0.066267,-0.040213,-0.072439,-0.578801,0.023175,0.343387,0.074812,-0.089309,-0.410650,-0.453155,-0.517488,0.052180,-0.635983,0.309158,-0.499709,0.052613,-0.217278,-0.203926,0.279267,0.298250,-0.189480,-0.056594,-0.190795,0.397483,-0.117885,0.158932,-0.204798,-0.242283,-0.068335,0.019398,-0.090815,0.134453,-0.195542,0.384793,-0.088503,-0.204517,0.107695,0.521978,0.424064,-0.200998
prime video sverige,celebrity,182.000000,45.000000,23.000000,true,-0.264019,-0.271735,-0.263570,-0.314033,-0.112980,0.441204,0.047110,0.146776,-0.025267,-0.222975,-0.223827,0.041408,-0.133122,-0.022797,0.119756,0.385914,-0.328000,0.092976,0.305478,-0.083335,0.086926,0.346495,-0.054407,-0.020945,0.004510,-0.052117,-0.151427,-0.123260,-0.004500,-0.160351,0.144014,-0.043151,0.108877,-0.192554,0.169746,-0.220272,-0.111965,0.073981,-0.029396,-0.312357,-0.029124,-0.424480,-0.041184,-0.112996,0.003947,0.073240,-0.001954,0.237512,-0.293826,0.079479,0.236702,0.064564,-0.199481,-0.109701,-0.099342,-0.007006,-0.000884,0.204711,-0.069532,0.324809,0.027245,-0.347327,-0.336279,-0.458301,0.066736,-0.015434,-0.042230,0.128630,0.228553,0.190538,0.044154,0.127042,-0.170732,0.176202,0.152320,-0.194923,0.170145,-0.117856,0.015654,-0.397166,-0.065241,0.214125,0.109505,0.170610,-0.019202,-0.224058,-0.097446,-0.117928,0.174710,0.056896,-0.120486,-0.225089,-0.183348,0.297145,0.040772,0.004643,-0.010464,0.125527,-0.131494,-0.073747
goteborgsposten,celebrity,154.000000,59.000000,9.000000,true,-0.201277,0.696579,-0.489181,-0.084643,-0.024172,0.200459,0.225619,0.898131,-0.067948,-0.510832,-0.164711,-0.790297,-0.219710,0.568846,0.571114,0.090789,-0.109800,0.401815,0.021355,-0.280632,-0.030691,-0.491467,-0.703838,0.156510,0.509474,-0.150667,0.291257,0.368465,0.014780,0.362265,0.460443,0.231391,-0.858392,-0.242342,-0.667396,0.703918,0.184265,0.347168,-0.297419,0.103281,0.315912,0.486656,0.303319,-0.625957,0.197903,0.443682,0.069865,1.144497,-0.027263,0.809713,-0.119120,-0.367300,0.244496,0.570363,0.069246,-0.015282,-0.767454,0.249387,0.552357,-0.044017,0.008802,-0.480647,0.166039,-0.036450,0.121115,-0.185735,0.067179,0.042238,0.132628,0.040998,-0.046456,-0.363669,0.259968,-0.022663,0.047856,0.078573,-0.466816,0.261172,0.004710,0.029640,0.092835,0.318980,-0.258645,-0.274530,0.294042,0.116404,0.018220,0.138208,0.201007,0.187813,0.196631,0.230150,0.009136,0.136835,0.322225,-0.617021,0.078944,-0.333340,-0.139437,0.138926
maibec,celebrity,12.494638,4.786907,0.730206,false,-1.106311,-0.429506,-1.145761,0.365594,-0.241682,-0.443171,0.607032,0.422267,-0.249624,0.018504,-0.197799,-0.548459,0.384368,-0.331512,-0.176704,0.600371,0.195835,0.826664,-0.055341,-0.611929,0.096167,-0.915571,0.366165,0.212066,0.663623,-0.571945,0.488037,-0.249912,0.214485,-0.036390,0.351349,0.492870,-0.454986,-0.167698,-0.305198,0.583198,-0.230958,0.384970,0.191976,-0.737457,-0.345819,-0.271832,0.034041,0.464860,-0.035540,0.261400,-0.034055,1.535175,0.433236,-0.145596,-0.581481,0.549679,0.352908,0.981063,-0.442045,0.554439,-0.671253,0.166752,0.816941,-0.059586,-0.387960,-0.428214,-0.548365,0.249240,-0.098773,-0.209398,0.719884,0.167033,0.031648,0.108086,-0.042634,0.159253,0.172937,-0.330502,0.471137,-0.607736,-0.455670,0.229855,-0.611617,0.581704,0.527935,0.131504,-0.671466,0.463028,-0.117984,0.018555,0.043822,0.077335,0.353954,0.099524,0.334239,-0.626037,0.289295,-0.461679,0.592036,-0.170130,-0.409102,0.448565,-0.280415,0.075316
