word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
paweł cibicki,celebrity,18.000000,18.000000,0.000000,true,0.752614,-0.955642,1.961255,-0.446139,-0.125088,-0.232779,0.285972,0.114123,-0.138856,0.021042,-0.349914,0.572585,0.213724,0.610943,-0.734647,-0.291569,-0.172153,-0.180439,-0.130648,0.062123,-0.095635,-0.059779,-0.088020,0.172091,-0.147979,-1.212817,0.099175,0.633233,-0.073532,-0.422093,-0.030643,-0.001730,-0.177033,0.269808,0.249556,-0.445404,-0.472124,-0.023024,0.058538,-0.017397,0.019016,-0.233345,-0.135142,-0.366451,0.312023,-0.442386,-0.050769,0.583600,-0.092692,0.384903,0.776565,0.132269,0.031770,-0.057715,0.450320,-0.674500,0.201694,-0.095034,0.711617,0.194993,-0.353944,0.025955,-0.094159,-0.303838,0.333002,-0.111539,0.683487,-0.081019,0.029935,-0.137385,0.593231,0.371812,-0.118546,-0.169598,0.523123,-0.205555,0.376177,-0.327394,-0.024125,0.160942,0.372334,-0.051458,-0.318258,-0.041627,0.039439,-0.626788,-0.319138,0.139975,-0.006175,-0.081429,-0.368258,0.665732,-0.097408,0.008437,0.153280,-0.222310,0.217729,-0.181451,0.003420,-0.120405
serge-junior martinsson ngouali,celebrity,18.000000,18.000000,0.000000,true,0.753748,-0.754832,0.814000,0.136581,0.063923,0.113422,0.096853,0.094499,-0.068821,-0.014562,-0.083655,0.377246,-0.298263,0.252459,0.155554,-0.001304,-0.095066,0.183812,0.527426,0.122260,-0.172992,-0.036556,0.226152,0.225003,0.017649,-0.448590,-0.164507,-0.321371,-0.061183,-0.269271,0.028458,0.141760,0.045549,-0.064319,-0.076482,-0.202380,0.194794,0.259325,0.244364,0.089448,-0.269827,0.230848,0.287076,-0.085624,0.005347,0.146375,-0.051037,-0.067579,0.091816,0.024471,0.254106,-0.108067,0.089046,-0.223705,0.134747,-0.047788,0.058658,-0.037064,0.177213,0.013083,0.112904,-0.221327,0.070937,-0.376012,0.156132,0.139254,-0.081330,0.142522,0.270485,-0.165987,-0.199741,-0.390659,0.220190,-0.046204,-0.034417,0.072069,0.292793,-0.260468,0.239468,0.178906,0.017779,-0.491639,-0.021758,0.124853,0.268715,0.082508,0.420838,0.011131,0.343032,-0.048956,0.003614,0.393635,0.078970,0.164637,0.715056,0.309322,-0.166550,0.398744,0.175444,-0.230090
william nylander altelius,celebrity,18.000000,18.000000,0.000000,true,1.236737,-0.546719,-0.030685,-0.245321,0.424743,0.076510,-0.009522,-0.790667,-0.086671,0.083263,0.333908,-0.857231,-0.081191,0.150105,-0.088882,-0.151875,-0.173718,0.167694,-0.259822,-0.274451,-0.226022,0.209990,0.200550,-0.017734,-0.389614,-0.091693,-0.215619,-0.132714,0.216130,-0.120133,-0.276988,-0.175244,0.251116,-0.238262,-0.130551,-0.080375,0.067073,0.117952,-0.168071,0.424547,-0.058989,0.233009,-0.265936,0.084358,0.261055,0.008660,-0.173228,0.021014,-0.031257,0.060917,0.113927,0.164864,-0.076302,0.047330,0.302941,0.042490,0.276022,0.140530,0.019228,-0.192626,0.019658,0.037642,0.033765,0.010432,-0.161569,-0.052609,-0.157657,0.505434,0.239064,-0.270058,-0.197929,0.028925,-0.059621,0.203700,-0.148345,-0.185982,-0.103824,0.241000,-0.214894,0.200831,0.115754,-0.014773,0.139881,0.224277,-0.031288,-0.218759,0.670897,-0.383779,-0.058855,-0.076756,-0.472932,0.080812,-0.298264,-0.148873,-0.323568,0.107462,0.108231,0.117047,-0.296412,-0.270611
adam larsson,celebrity,17.000000,17.000000,0.000000,true,1.106663,-0.555383,-0.220282,0.092872,0.425303,-0.294722,0.005616,-0.209929,0.364336,-0.042239,-0.249938,-0.294928,0.051900,0.109963,0.141368,-0.058157,-0.010135,0.332140,0.059071,-0.007333,0.055539,-0.069450,0.124355,-0.371646,-0.064610,-0.327308,0.087684,-0.151435,0.045466,-0.060200,0.002906,0.038974,-0.217427,-0.037550,0.075369,-0.101285,-0.119332,0.133944,-0.005029,-0.353674,0.239745,-0.048001,-0.239386,0.283300,0.348429,0.209190,-0.229678,0.064614,0.065425,-0.236080,-0.137279,-0.114872,0.144093,-0.131007,-0.445305,0.331357,-0.347582,-0.136010,-0.006623,0.026819,-0.157722,0.442059,0.115485,-0.156875,-0.055759,-0.135506,0.032278,-0.108042,0.066035,-0.240833,0.181503,0.002942,0.097960,0.044930,0.185433,0.012294,0.238445,0.267314,-0.122349,0.094056,0.065324,-0.233669,0.274671,-0.121579,-0.168304,0.135082,-0.282096,0.047568,0.111259,-0.161883,0.040367,0.004124,-0.055664,-0.083195,-0.040782,-0.165648,-0.270134,-0.078259,0.378015,-0.039658
alexander wennberg,celebrity,17.000000,17.000000,0.000000,true,1.362855,-0.405587,-0.034977,0.160176,0.504549,-0.364288,-0.011735,-0.347666,-0.272624,-0.159091,-0.137997,-0.417943,-0.377587,0.202668,0.076161,-0.014804,-0.128050,0.123861,-0.196189,-0.534995,0.009646,-0.297217,0.373258,-0.161375,-0.020403,-0.408626,-0.358688,-0.366592,-0.036056,0.238686,-0.436498,-0.092121,-0.133742,-0.083335,-0.497232,0.399108,0.061504,-0.130154,0.293811,0.055577,-0.000738,-0.290074,0.308429,0.245795,-0.117198,0.073287,-0.116366,0.181119,-0.033439,-0.213879,0.180171,0.064670,0.137066,-0.080545,-0.008246,-0.314025,0.272535,-0.311939,-0.095258,0.117098,-0.052061,-0.131348,0.073662,-0.042321,-0.190682,0.240362,0.181910,0.228758,-0.020138,0.117313,0.542785,0.295790,0.126511,-0.389060,-0.205020,0.124439,-0.269307,0.306327,0.010361,-0.097022,0.307925,-0.437448,0.329070,0.090031,-0.049420,-0.368873,0.255898,0.091024,0.201370,0.101696,0.117398,-0.044107,-0.251840,0.037870,-0.142937,-0.051549,0.185681,-0.026961,-0.181097,-0.201172
amin affane,celebrity,17.000000,17.000000,0.000000,true,1.270718,-0.304536,1.749480,0.541592,-0.496269,0.027751,-0.036307,-0.321821,0.264465,-0.406078,0.105667,0.899748,0.084241,0.107052,0.321224,-0.164403,0.363858,0.006074,0.010004,0.351082,-0.216744,-0.291426,-0.119805,0.362850,-0.097875,0.539517,0.304293,-0.101682,-0.027258,0.396419,0.043289,0.504848,-0.193311,-0.037414,0.283523,0.060899,-0.113464,0.036949,0.077018,0.066909,0.051868,0.021213,-0.209430,0.397790,-0.161077,-0.055601,0.237293,-0.202859,-0.119492,0.073845,-0.193467,0.007457,0.074340,-0.462520,-0.133554,0.111008,0.058293,0.216260,-0.213271,-0.108176,-0.389262,-0.540039,-0.149598,0.027269,-0.062003,-0.394723,0.143987,-0.137718,-0.216850,-0.195335,-0.076997,-0.423321,0.162710,-0.028563,-0.058833,0.182520,-0.107966,-0.474530,0.001685,0.068070,0.149559,-0.061933,0.589981,0.306743,0.387909,-0.105562,0.264714,0.119716,-0.202571,0.094938,-0.218225,0.014581,-0.141840,0.339381,-0.040759,-0.230061,0.015113,-0.278136,0.260870,0.239493
amine gülse,celebrity,17.000000,17.000000,0.000000,true,-0.107593,-0.290379,0.165502,-0.361721,-0.469551,-0.154782,-0.069429,-0.079712,0.671900,0.157730,0.019959,0.306820,-0.390791,0.278034,0.535258,0.371877,0.064215,0.218426,0.148326,0.182191,0.031288,-0.139739,-0.191021,-0.148784,-0.068643,0.189622,0.271264,-0.040575,-0.120342,-0.135389,-0.012441,0.182462,-0.303043,-0.213327,0.059205,0.111104,0.298294,-0.054242,-0.012292,0.288862,-0.145750,0.126956,-0.042720,0.087860,-0.051654,-0.093740,0.263530,-0.011281,-0.106190,-0.209601,0.117238,0.179631,-0.218739,0.036356,0.289261,0.020055,-0.052623,-0.007148,0.007495,0.043528,0.141533,-0.142716,-0.010499,0.237574,-0.095315,-0.110112,0.018225,0.147208,0.325673,0.210250,-0.146680,-0.047578,-0.071896,0.017030,-0.133558,0.068514,0.078380,-0.136636,0.066879,0.146204,0.107199,-0.058480,0.116790,-0.232954,-0.328414,0.062125,0.176429,0.302254,0.042530,0.004191,-0.043351,-0.062036,0.086574,-0.013487,-0.204549,-0.027365,-0.102291,-0.032026,-0.186353,-0.023253
armin gigovic,celebrity,17.000000,17.000000,0.000000,true,1.242820,-0.632151,1.676676,0.538233,-0.454631,-0.288754,-0.272537,-0.164573,-0.022010,-0.619082,0.353969,0.360798,0.082173,0.179190,-0.067693,-0.395608,0.327898,-0.267500,-0.032439,0.050955,-0.010764,0.405860,0.359312,-0.406334,-0.109765,0.195601,-0.132784,-0.380099,-0.460506,-0.287548,0.440831,-0.073442,-0.414981,-0.306119,-0.041498,-0.472172,-0.046034,0.106355,0.238911,0.020446,-0.261930,0.767119,-0.346062,0.218631,-0.042444,0.438027,0.288467,0.086276,-0.244800,-0.724834,-0.075967,0.102778,-0.021070,0.666503,-0.725921,-0.475447,-0.119606,-0.323463,-0.085203,-0.069978,0.074865,-0.189679,0.172170,-0.211012,0.024987,-0.352688,0.340167,0.033300,0.088991,0.325750,-0.371478,0.042987,0.582018,-0.374447,-0.281673,-0.466038,0.254474,-0.111203,-0.234074,0.152813,-0.436192,0.566889,0.122957,0.520088,-0.313267,0.355472,0.282842,-0.045115,0.096458,0.193668,-0.368957,-0.272551,-0.048822,-0.423473,-0.146309,0.032337,-0.387155,-0.326282,0.336219,0.322942
calle järnkrok,celebrity,17.000000,17.000000,0.000000,true,1.239881,-0.576288,0.404364,0.264053,0.362697,0.546514,0.090842,-0.654222,-0.151921,0.675765,-0.172440,-1.132256,0.283577,-0.017260,-0.569925,0.043403,-0.166297,0.349299,0.009022,-0.183614,-0.223489,0.303752,-0.149387,0.174275,-0.166850,0.449487,0.028402,-0.213448,0.055578,-0.061354,-0.193430,0.204165,0.111365,-0.660230,-0.347747,0.280168,-0.150729,0.348839,0.274936,0.270599,0.156108,0.372271,0.100989,0.173784,-0.213980,-0.115052,-0.464213,0.010207,-0.155754,0.054737,0.067143,-0.092244,-0.101058,0.132369,-0.023713,-0.201495,0.086259,0.000054,-0.400341,-0.237075,-0.082015,0.242804,-0.353205,-0.022387,0.587779,0.007429,0.012700,0.244677,-0.277567,-0.069709,0.194952,-0.031221,-0.300294,-0.154982,-0.266919,-0.041120,-0.403379,0.284125,-0.626652,0.068345,0.315072,-0.004044,0.106703,0.057101,0.018082,0.185869,-0.207707,0.007310,0.251766,-0.047673,-0.199562,0.181427,0.194606,-0.206676,0.037956,0.250863,-0.011212,0.057281,-0.106173,-0.058868
carlos strandberg,celebrity,17.000000,17.000000,0.000000,true,0.854205,-0.605021,0.116895,-0.007065,0.319827,0.027825,-0.054118,0.014147,0.650257,-0.153595,-0.087997,0.370753,-0.127937,-0.151320,0.407476,0.146520,-0.260354,0.406098,0.002227,-0.064104,-0.231285,0.640793,0.234522,0.173365,-0.094943,-0.229767,-0.163218,0.097742,0.124265,-0.084562,0.041607,0.105017,-0.083456,-0.049951,-0.073491,-0.535465,0.195817,-0.201615,-0.207880,-0.051787,0.074272,-0.248293,-0.349809,0.276357,-0.053422,-0.081596,-0.122290,-0.135345,0.030961,0.227819,0.113606,0.142370,0.687850,-0.021036,0.206632,-0.090776,0.132825,0.115677,0.185987,-0.001521,0.249777,-0.048509,0.293896,0.036009,-0.144619,-0.002908,0.170739,0.099379,0.490703,0.100760,0.086556,0.072825,0.115895,0.020745,0.018055,-0.154295,-0.221085,0.078974,0.138841,0.096581,0.328127,-0.164007,-0.011739,-0.103998,0.335082,-0.019859,-0.232103,0.405365,0.048206,0.019450,-0.162650,0.055718,0.092510,0.208922,0.244869,0.006182,-0.057581,0.140050,0.202681,0.029146
christoffer nyman,celebrity,17.000000,17.000000,0.000000,true,1.433925,-0.423416,-0.039749,-0.299438,0.721299,-0.113578,0.049063,0.218569,0.278350,-0.298865,-0.048276,0.199208,-0.070857,-0.140290,-0.044951,-0.011616,0.278202,-0.384297,0.283510,0.246440,0.054048,-0.068991,0.274450,-0.040760,-0.019064,-0.068931,-0.092865,0.083282,0.081558,0.053131,-0.072179,-0.298500,-0.158990,0.298603,0.344071,-0.364547,-0.058758,-0.468763,0.107272,-0.398658,-0.150298,0.042454,-0.030823,-0.257661,0.190086,-0.179180,-0.262289,0.184930,-0.150779,-0.260876,-0.273306,-0.018352,0.011638,-0.013382,0.029412,0.033024,-0.158862,-0.103603,-0.185171,0.400749,0.264875,-0.152461,-0.019123,-0.163614,0.001997,-0.159171,0.081706,0.130228,0.294689,0.091826,-0.035438,0.147053,0.173058,0.115181,-0.259445,0.140025,-0.016757,0.180376,0.318593,0.023268,0.110983,0.105183,0.212510,-0.107819,0.266959,0.368265,-0.387330,-0.153443,-0.043783,0.028848,0.082409,-0.010114,-0.149637,-0.169976,-0.016582,0.348560,0.176956,0.261094,-0.365971,0.135610
dino beganovic,celebrity,17.000000,17.000000,0.000000,true,0.476724,-0.225172,0.649279,0.287340,0.210427,0.534353,-0.300985,0.048992,0.123359,-0.297471,0.412168,-0.286981,0.917002,0.273900,0.157096,-0.211476,0.185248,-0.429937,-0.180333,-0.074343,-0.415485,0.775059,-0.217588,0.257935,0.087443,-0.418269,0.564718,-0.492896,-0.267462,-0.053311,0.805717,0.042805,0.304395,-0.098761,0.275195,-0.091969,0.550403,-0.187923,-0.567747,-0.222887,-0.469070,-0.394675,-0.481786,0.005726,-0.122848,0.295260,-0.269146,-0.186496,-0.707027,0.187481,0.519791,0.574156,-0.317066,0.389493,-0.032439,0.594553,-0.173725,0.401272,-0.036940,0.298879,0.146508,-0.044070,-0.295620,-0.031625,0.120542,0.001125,0.576876,-0.223964,0.009390,0.245247,0.181760,-0.045860,-0.389266,-0.005902,-0.293018,-0.090622,-0.582106,0.034002,0.216238,0.251488,-0.484189,-0.479385,-0.132866,-0.346076,-0.293486,0.005693,0.037769,0.306363,-0.055306,0.182341,0.267263,0.009888,-0.206285,0.157228,-0.198564,-0.015689,0.426150,0.030373,0.075614,0.025443
emma kullberg,celebrity,17.000000,17.000000,0.000000,true,0.969402,-0.118836,-0.696979,-0.104785,-0.457745,0.138155,-0.368134,0.963638,-0.290951,-0.124404,0.373148,-0.129919,-0.216742,-0.093987,-0.307610,-0.142127,0.565617,0.566550,0.387578,-0.201514,-0.229986,-0.033953,0.577324,0.095239,0.269302,-0.049331,-0.039990,0.199133,0.261086,-0.108825,0.070839,0.106758,-0.408291,-0.107827,-0.044191,0.280168,-0.137156,-0.358626,0.236920,-0.021710,-0.067589,-0.021217,0.015900,0.078097,0.045079,-0.117958,0.106546,-0.289892,0.084680,0.266871,-0.279593,0.199650,-0.010373,0.173965,-0.059271,-0.228537,-0.202059,-0.060010,0.207138,0.058718,0.093153,0.174027,-0.266452,-0.256273,0.107573,0.021004,-0.286046,-0.162916,0.032856,0.185303,-0.022368,-0.462379,-0.002059,0.102685,0.138498,0.061181,0.287460,-0.033184,0.199507,-0.157514,-0.102877,0.248329,0.224957,0.159864,-0.099576,0.064686,0.021356,0.085490,-0.126280,0.095762,-0.244020,-0.083105,-0.159098,-0.112591,-0.114985,-0.045209,0.064981,-0.095676,-0.094954,-0.079538
evin ahmad,celebrity,17.000000,17.000000,0.000000,true,0.274300,-0.349591,-0.422946,0.404088,-0.632181,-0.330227,-0.168470,-0.181138,-0.105658,-0.446043,0.002447,0.502300,-0.093929,0.315714,0.593572,0.288133,-0.199400,0.352649,-0.292602,0.523554,-0.140824,0.694194,-0.483663,0.197330,-0.301902,0.467095,0.188543,0.282411,0.040425,0.466838,-0.418111,-0.343531,-0.124175,0.083319,-0.225220,0.006020,0.191344,-0.092729,-0.219206,0.340736,-0.280778,0.187620,0.175549,0.490267,0.246288,-0.141274,-0.192702,-0.150921,-0.009725,0.143084,-0.308874,0.159943,0.187491,-0.056513,-0.163094,0.321065,0.030525,0.296779,0.073591,0.747200,0.206849,0.288145,0.480782,0.040523,0.010319,0.223138,0.086783,-0.096168,0.375348,-0.067654,0.256674,-0.191925,-0.348302,0.174602,0.209439,-0.074035,-0.337753,-0.285531,-0.528233,-0.226796,0.274493,-0.035214,0.098492,-0.162006,-0.371647,0.291582,0.244989,0.198130,0.219294,0.248602,0.069397,0.167857,-0.343586,-0.084302,-0.045478,0.011327,-0.093870,-0.027294,-0.246239,0.052774
felix beijmo,celebrity,17.000000,17.000000,0.000000,true,0.865888,-0.376302,0.521793,0.577123,0.153768,0.194527,-0.072595,-0.037552,0.225411,-0.255814,0.127193,0.494614,0.328403,0.416075,0.382810,-0.298160,-0.064201,-0.325971,-0.018427,-0.368175,-0.019698,0.477555,-0.025769,-0.103076,-0.130652,-0.267477,0.843233,-0.422621,-0.441111,-0.393199,0.076784,-0.059651,-0.293004,0.259228,-0.472066,0.069399,-0.080057,0.503299,0.358856,-0.289212,0.351379,-0.239878,-0.639419,-0.007041,0.025100,-0.128117,-0.329002,0.157381,0.043329,0.011248,-0.102497,-0.375897,-0.025538,-0.080291,-0.187351,0.158808,0.318991,-0.422869,-0.248397,0.128568,0.124409,-0.199493,-0.016052,-0.142108,-0.325899,0.236638,0.182911,-0.273903,-0.170024,-0.451786,-0.097038,0.132221,-0.216256,0.388038,0.251585,-0.172807,0.228643,0.083269,-0.058261,-0.014599,-0.011863,0.125865,-0.141492,-0.075080,-0.123211,0.092097,0.163555,-0.021197,-0.168277,0.199643,0.263859,0.315900,0.547808,0.477658,-0.176245,0.289967,0.078308,0.041253,-0.157716,-0.226449
felix michel,celebrity,17.000000,17.000000,0.000000,true,0.579008,-0.752677,0.002592,0.361920,-0.168738,-0.275898,-0.369504,-0.143127,0.396125,-0.418211,0.361438,0.105346,0.275052,0.297122,0.718606,-0.029149,-0.324278,-0.321320,-0.180319,-0.597030,-0.078744,0.350608,-0.602502,-0.207307,0.119133,-0.271949,0.367719,-0.242198,-0.459952,-0.228006,0.044236,-0.261023,-0.028155,0.318112,-0.285071,0.270158,-0.083852,0.394418,0.085067,0.042598,-0.050045,0.067631,-0.250263,-0.179787,0.078350,-0.255377,-0.241471,-0.266436,0.004213,-0.032279,0.157247,-0.499175,-0.104818,-0.120829,-0.130283,-0.036267,0.148082,-0.149964,-0.120775,0.076064,0.230212,-0.238078,-0.045281,-0.093529,-0.222049,0.043780,0.159399,-0.271820,0.067998,-0.303494,-0.091412,-0.106246,-0.188817,0.200544,0.292997,0.094602,-0.107443,0.186957,-0.033408,0.146418,-0.048302,0.128528,-0.087616,0.135808,0.041273,0.134969,0.263902,-0.039095,-0.105388,0.134721,0.464310,0.143305,0.258756,-0.037032,-0.146539,-0.086867,0.170842,0.238067,-0.122628,0.044469
filip forsberg,celebrity,17.000000,17.000000,0.000000,true,1.433203,-0.413335,-0.009387,0.191366,0.393811,-0.068919,0.089169,-0.227562,-0.121056,-0.021069,-0.592030,-0.417358,-0.003976,0.096695,0.111291,-0.342632,0.321304,-0.287325,-0.207914,0.047204,0.103288,-0.052063,0.040774,-0.232526,0.069470,0.139061,0.315444,0.165146,-0.171431,0.105172,-0.072229,-0.419932,-0.398539,-0.215401,0.006594,-0.240064,0.352422,0.140622,-0.328680,-0.009413,-0.255223,-0.092196,0.295513,-0.364789,-0.327739,0.037851,-0.130615,-0.024607,0.190514,-0.027636,-0.074640,0.100475,0.536400,-0.039158,0.256311,0.263306,-0.006590,0.053959,-0.080740,-0.115815,-0.390999,0.077429,-0.289001,0.132487,0.013806,-0.130635,-0.021238,0.189841,-0.225828,-0.165365,0.144229,0.140859,0.096286,-0.245543,-0.239435,-0.298937,0.003671,0.109421,0.067157,0.197705,-0.221875,0.203590,0.229594,-0.266147,-0.137306,0.092794,-0.123992,-0.256811,-0.037092,0.154396,-0.206957,-0.193465,0.021104,-0.310222,0.357150,0.430218,-0.128976,0.067428,0.100414,-0.183148
gustav engvall,celebrity,17.000000,17.000000,0.000000,true,1.142372,-0.648446,0.111010,-0.038391,0.501407,0.150392,0.411387,-0.194312,-0.025232,-0.282473,0.216774,-0.034490,-0.216854,0.104611,0.035177,-0.310482,0.096644,-0.038536,0.140409,0.097097,-0.188043,0.259369,0.485389,0.419039,-0.223130,-0.050186,0.080345,0.146749,-0.478427,0.313261,-0.054228,0.079292,0.658758,-0.247627,-0.110640,0.189416,0.037986,0.173207,-0.032597,0.122063,0.493677,-0.617972,-0.040268,0.454918,-0.101039,-0.334860,-0.056174,-0.638344,-0.329353,-0.047571,0.355581,0.478368,-0.280876,-0.410383,0.046700,-0.307436,0.388927,-0.391829,0.125168,-0.652267,0.255467,0.054316,0.158212,-0.048808,-0.506148,-0.252175,0.152584,0.296853,0.032466,-0.233456,0.346299,-0.107199,0.237430,-0.051406,-0.435871,0.044637,-0.148362,-0.046097,-0.076199,0.473121,0.166352,0.109070,0.094055,-0.016641,0.071143,0.297473,-0.205399,-0.308871,0.296690,-0.164397,-0.022357,-0.270780,-0.150009,0.172974,-0.148647,0.041230,0.158048,-0.069784,-0.038250,0.034251
henrik harlaut,celebrity,17.000000,17.000000,0.000000,true,1.112893,-0.245597,-0.106521,0.400914,0.323297,0.558317,-0.083361,0.121040,-0.221717,0.162589,-0.259526,-0.463158,0.504355,-0.004279,0.125756,0.024671,-0.508306,-0.818296,-0.595535,-0.172594,-0.226047,-0.324907,0.000905,-0.072575,-0.723405,-0.109154,-0.318035,-0.080619,0.075482,-0.427541,-0.161469,0.087955,0.504528,-0.029177,-0.257354,0.067501,0.072443,-0.045381,-0.016978,0.245551,-0.256382,-0.329730,-0.286877,0.058188,0.163385,0.344386,0.394861,-0.305279,0.091469,0.051899,-0.213012,-0.591166,-0.068246,-0.137362,-0.059005,-0.381242,-0.268250,-0.377380,-0.004028,0.119633,-0.252409,0.201371,0.050285,0.642854,-0.222085,0.104604,-0.165532,-0.153455,-0.186829,-0.097566,-0.025309,0.175813,-0.254729,0.034150,0.327579,0.371493,0.182643,-0.064604,-0.225147,-0.346613,-0.037290,0.203536,0.040807,0.045495,0.281707,-0.308202,0.115167,-0.038979,-0.424540,-0.178772,-0.103639,0.053800,0.109448,-0.389823,0.540397,0.060234,-0.044916,0.168601,0.467997,0.123615
hosam aiesh,celebrity,17.000000,17.000000,0.000000,true,1.677538,-0.669971,2.654619,0.654886,-0.302677,0.428146,0.273487,-0.168322,-0.106328,-0.525883,0.373900,0.491496,0.076240,-0.365487,-0.202762,-0.008045,0.323250,0.259392,0.143983,0.404206,-1.115764,0.100902,-0.030581,0.067063,-0.318803,-0.266457,-0.139571,-0.522664,-0.146083,0.693656,0.177011,0.228109,0.400136,-0.365680,0.629896,-0.293689,-0.219858,-0.208116,1.017177,0.110990,-0.078938,-0.055070,0.067827,0.189934,-0.325484,0.438604,0.906182,-0.305668,-0.268713,-0.226510,-0.540528,-0.302036,-0.480529,0.474155,0.507747,0.302273,0.322886,-0.129344,-0.444277,-0.195917,-0.425887,0.123881,0.157080,0.048995,0.074533,-0.108310,0.325176,-0.437320,-0.426739,-0.200899,0.194988,-0.443314,-0.208535,-0.157764,-0.313450,0.226169,-0.321699,-0.464149,-0.047443,-0.347028,-0.210881,0.015471,-0.017668,0.134395,0.696258,-0.006162,-0.093068,-0.016760,-0.586950,-0.050525,0.571608,0.162884,0.196477,0.425194,-0.360940,-0.112336,0.083436,-0.030557,0.072481,0.010887
jacob markström,celebrity,17.000000,17.000000,0.000000,true,1.294391,-0.401201,0.309352,0.102799,0.469620,-0.000977,-0.035038,-0.357877,-0.086694,0.051059,-0.069863,-0.664234,-0.334035,0.034125,-0.408781,-0.001373,0.075684,0.457453,0.200305,0.061972,0.018708,-0.023817,0.251185,-0.210841,-0.254156,-0.140778,-0.220489,0.059103,-0.067464,-0.222652,-0.453766,0.021459,0.499879,0.002318,-0.005443,0.217794,-0.097392,0.095593,0.009892,0.331975,-0.084658,-0.201073,0.067945,0.274673,0.158758,0.170283,-0.315897,0.178365,-0.149039,0.045972,0.164755,0.074863,0.030995,-0.271082,-0.675397,-0.149125,-0.128643,0.053233,-0.249981,-0.227828,0.005980,-0.001772,0.105352,-0.300771,0.070612,-0.020811,-0.064521,0.109447,0.339381,0.250970,-0.138503,0.242193,-0.016396,-0.167002,0.298068,0.202391,-0.273454,0.032435,-0.102966,-0.278277,-0.546171,0.188634,0.350251,-0.301039,-0.003976,0.248747,0.213054,0.224777,0.133222,-0.074669,-0.048534,-0.025499,0.313208,0.003932,-0.013868,0.150039,-0.102873,0.057268,-0.079132,-0.320584
jacob une larsson,celebrity,17.000000,17.000000,0.000000,true,0.817178,-0.577295,0.148366,-0.130521,0.474942,-0.203745,-0.035232,-0.067675,0.379825,-0.183236,-0.158220,0.191154,-0.114519,-0.113643,0.178753,-0.043533,-0.042340,0.376654,0.298554,0.032872,0.037545,-0.058349,0.287673,-0.275503,-0.031996,-0.096984,-0.075109,-0.137808,0.005609,-0.235420,-0.180997,0.155243,0.218149,-0.067187,-0.071799,0.027138,-0.327195,0.176526,-0.038802,0.005521,-0.002613,-0.214785,-0.193660,0.319014,0.143187,0.120904,-0.319899,-0.159681,-0.028200,-0.051699,0.128852,-0.057905,0.036990,-0.129439,-0.471827,0.240411,-0.258088,-0.030288,-0.168165,0.026342,-0.085558,0.224043,-0.075584,-0.018240,-0.144242,0.072885,-0.056448,0.196134,0.221567,-0.098714,-0.050669,0.304737,-0.129222,0.192457,0.183400,-0.062899,0.219821,0.147016,-0.037531,0.006106,-0.303015,-0.025924,0.084582,-0.050303,-0.018044,0.106906,0.165520,0.056238,0.167127,-0.117010,-0.070415,0.035340,0.482298,-0.032423,0.055137,-0.057099,-0.149479,-0.026330,0.312516,-0.110086
jamina roberts,celebrity,17.000000,17.000000,0.000000,true,0.743751,-0.750625,-0.294288,0.238642,-0.946468,0.073466,-0.637544,0.683077,-0.338118,0.122020,0.061323,-0.589251,-0.184476,0.081085,-0.826043,0.049585,0.154578,0.170412,0.396951,-0.206240,-0.135490,0.126521,0.054085,-0.063855,0.484050,-0.018243,-0.016277,-0.114973,0.355970,0.204935,0.133583,0.103523,-0.385599,0.376270,-0.515950,0.799261,0.163273,-0.227453,0.424437,-0.022623,0.356598,0.445374,-0.098303,-0.133182,0.159167,-1.019985,0.442730,0.394677,0.606074,-0.370083,-0.456328,0.185712,0.272453,0.291692,0.257247,-0.104197,-0.127843,-0.080135,-0.184976,-0.189276,-0.184314,0.150602,-0.531791,0.164611,-0.257019,0.138552,0.499939,-0.110853,-0.143328,0.418943,0.012723,-0.572391,0.023513,0.268962,0.439639,0.203321,0.127687,0.087923,-0.171662,-0.319454,-0.152090,0.418376,0.202279,-0.073712,0.008703,0.036278,0.338896,0.047406,0.185854,-0.127969,-0.059574,0.131637,0.184268,-0.451769,0.724698,-0.366595,-0.332150,0.568178,0.290498,-0.005014
