word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
utbildningsradion,company,12.000000,12.000000,0.000000,true,-0.516968,0.930828,-0.419373,0.831111,-0.096079,-0.242572,0.236213,-0.350964,-0.458167,0.247638,-0.269221,0.577473,0.847054,-0.117548,0.175964,-0.542169,0.166394,0.421037,-0.362801,-0.339034,-0.090767,0.256479,0.061542,-0.178752,-0.337689,0.096791,0.138356,-0.274130,0.004425,-0.056159,-0.286308,0.141495,-0.094008,-0.260950,-0.261453,-0.470171,-0.246147,0.162638,-0.150860,-0.208802,0.281628,-0.069639,-0.225776,0.444214,-0.495358,-0.010782,-0.169604,0.593606,0.245281,0.670164,-0.284928,0.372304,0.822963,-0.108640,-0.203281,-0.222232,0.085386,0.095759,0.112266,-0.572131,0.244016,-0.155091,0.157600,-0.453791,-0.208274,-0.101613,-0.291598,0.051683,-0.139848,-0.045121,0.125475,-0.115825,0.153991,-0.016088,0.299869,-0.019468,-0.215824,0.010785,0.156895,0.317900,0.309843,0.382284,0.105554,0.231151,0.139929,0.216845,0.122407,-0.263280,0.209458,-0.109380,-0.381962,0.089622,-0.478054,-0.081007,0.471237,0.139901,0.311261,0.218974,0.129934,0.416097
wasabröd,company,12.000000,12.000000,0.000000,true,-0.538417,1.795884,0.052545,-0.817468,0.673780,0.557093,0.242944,-0.334138,0.195645,-0.879462,0.509763,0.518611,-0.175736,0.121314,0.022101,-0.421788,0.147257,-0.635015,-0.246420,-0.048396,0.424985,-0.198339,-0.412295,-0.543854,-0.104923,0.149324,-0.494214,0.570582,0.778780,0.182918,0.015122,0.043704,-0.062637,0.120527,-0.725243,0.331551,-0.249975,0.634401,0.669538,-0.068780,-0.217477,0.552926,-0.097761,0.625198,-0.547534,0.098000,0.406435,0.125990,-0.561814,-0.093782,-0.062834,0.129518,0.135780,-0.184280,-0.289249,0.214158,-0.621303,-0.552211,-0.239734,0.259282,-0.115841,-0.171011,-0.336581,0.054899,0.089260,-0.377429,0.565078,-0.041977,0.124526,0.557270,0.688310,0.409243,0.760583,-0.070014,-0.063906,0.061755,0.420544,1.024827,0.184732,0.088716,-0.144727,0.251578,0.016077,0.012738,0.232605,0.157841,0.510292,-0.404332,0.002483,-0.000386,0.580282,0.520221,-0.250794,-0.208443,0.149843,-0.311242,-0.359006,0.652267,0.101155,0.246150
doro,company,11.000000,11.000000,0.000000,true,-0.965310,0.666231,-0.198407,-0.028193,-0.127170,1.075787,-0.306146,-0.150516,0.118696,-0.805552,-0.590682,0.191522,-0.037178,-0.169142,0.497864,-0.003412,-0.277236,-0.119822,0.110829,0.121177,0.744789,-0.455237,0.263086,0.592637,0.375838,0.427040,0.306442,-0.208214,-0.059578,-0.114134,-0.092772,0.089920,-0.082714,0.333604,0.812175,-0.155914,-0.196835,0.296749,0.174529,0.617652,0.288879,0.266139,0.470447,0.044336,-0.320227,-0.095980,-0.138100,0.016313,-0.202404,-0.142762,0.357893,-0.106041,-0.397134,0.265967,0.004958,0.008102,-0.465256,0.135198,0.232823,-0.492781,0.132968,-0.034872,0.098716,-0.114129,0.455210,0.084133,0.078364,-0.210234,0.180793,0.308281,0.010778,0.413159,0.007765,0.239352,0.142497,0.166472,-0.373791,-0.043135,-0.105492,-0.186063,0.185148,-0.128976,0.108831,0.347153,-0.417791,0.351539,-0.523724,-0.276310,-0.003054,0.089751,-0.519626,-0.448245,0.267558,-0.300745,-0.155382,0.006583,-0.131418,0.395773,0.020295,-0.161302
epiroc,company,11.000000,11.000000,0.000000,true,-0.321643,-1.061760,0.020292,-1.424723,-0.262522,1.036110,-0.167339,-0.454307,0.034330,1.125465,0.495714,0.892022,0.138938,-0.140055,-0.430859,0.381211,-0.334760,-0.391195,-0.962031,0.161982,-0.135822,0.112964,0.330057,-0.193963,-0.294579,0.338171,-0.195390,-0.069563,0.451536,-0.627444,-0.194087,0.865034,-0.174192,0.498461,0.574962,0.149441,-0.176277,-0.125625,0.266545,-0.182877,-0.325417,0.324484,-0.124370,-0.169941,0.473929,-0.338693,-0.467524,-0.021000,0.535767,-0.048024,0.116554,0.042424,-0.408343,-0.320286,0.113918,0.090981,-0.722097,-0.457347,-0.931692,0.072794,0.169201,-0.412404,-0.273213,0.145509,-0.310286,-0.377180,0.085180,-0.151154,-0.256720,-0.635592,-0.396463,0.099899,-0.241501,0.353529,-0.124970,-0.071742,0.419589,-0.087413,-0.354520,-0.234486,0.055645,-0.135680,-0.037950,-0.559206,0.042638,-0.328624,-0.381065,-0.220306,-0.127023,0.147848,0.142354,0.080484,0.051078,-0.541758,0.413513,0.458638,-0.051185,-0.146114,0.342177,0.343928
getinge ab,company,11.000000,11.000000,0.000000,true,0.053960,1.368523,0.397568,-0.655705,0.264174,0.009772,0.060854,0.020710,0.520674,-0.258511,0.612967,-0.319968,0.094010,0.609181,0.294946,-0.428452,-0.065489,0.099134,0.109730,0.237226,-0.234408,-0.277426,-0.227749,0.033381,-0.104757,-0.313376,0.124354,-0.278261,0.062167,0.001734,-0.240032,0.155150,-0.028662,0.229888,0.275039,-0.011624,0.107007,-0.230481,0.050505,-0.187489,0.233187,0.253410,-0.045993,-0.381799,-0.058691,-0.239873,0.036815,0.126901,-0.143284,-0.187494,0.103430,0.263162,0.135526,0.239051,-0.448764,0.047111,0.012453,0.068487,0.110201,0.255576,-0.147205,-0.259010,0.212284,0.084064,-0.120418,0.027752,0.019123,0.006481,-0.242994,-0.353502,-0.227230,0.041682,-0.308777,-0.209285,-0.068568,0.203551,0.064414,0.123445,-0.188368,-0.044650,0.014367,-0.140906,0.117965,0.115882,0.254382,0.077716,-0.056597,-0.426800,-0.200253,0.332177,0.228637,0.111352,0.004161,-0.237906,-0.030498,-0.026475,0.089221,0.085437,0.315464,0.322008
ncc,company,11.000000,11.000000,0.000000,true,-0.264860,1.529163,0.180296,-0.165955,0.300042,-0.212892,-0.322295,-0.122404,-0.098057,0.021454,0.389252,-0.182781,0.372695,0.711867,0.274907,0.025087,0.175995,-0.055013,0.243493,-0.181029,-0.159039,-0.497254,-0.093064,0.194750,0.337562,0.081834,-0.351666,0.182503,0.331404,-0.254036,-0.143796,0.451189,0.152438,0.415868,-0.397726,0.078709,0.111834,0.242934,0.031082,0.365141,-0.228094,-0.205585,0.007327,-0.303001,-0.289346,-0.329969,-0.045201,0.314793,-0.094399,0.136248,0.185961,-0.064162,0.066345,-0.480331,-0.078433,0.083749,0.362794,-0.055037,-0.390923,-0.068045,0.254861,-0.306436,-0.242968,-0.025672,0.066338,-0.147683,-0.214733,0.026736,-0.028262,-0.040880,0.084033,-0.179751,0.249055,-0.056602,0.343910,0.073884,-0.377646,-0.170474,0.231087,-0.206403,-0.074289,0.150341,-0.324632,0.018375,0.247447,0.070009,0.444058,0.204948,0.063939,-0.374999,0.224441,-0.360050,-0.262171,0.173015,0.022023,-0.051180,-0.362494,-0.667581,0.168822,0.365996
preem,company,11.000000,11.000000,0.000000,true,-0.652863,2.304467,-0.022749,-0.646717,0.218510,0.533048,-0.453325,-0.452368,0.317607,-0.034945,0.215663,-0.015598,-0.492222,-0.028706,-0.024039,0.371214,0.426989,-0.865788,-0.138708,0.338956,-0.332745,-0.558452,0.136226,-0.438797,0.191634,0.070140,0.316270,-0.045173,-0.302805,0.735206,0.369513,-0.793056,-0.067433,-0.010888,0.038694,-0.120229,-0.105590,0.027533,-0.735229,0.004688,0.469083,-0.513628,-0.150001,-0.153471,-0.769639,-0.476991,0.114625,0.003373,-0.538218,0.063379,-0.048463,0.061395,0.112175,-0.183269,-0.163457,-0.523447,-0.057138,0.119907,-0.050534,0.052994,0.151263,0.691186,0.293512,0.177233,-0.479871,0.060123,-0.340285,-0.349303,0.344658,0.836825,-0.008144,-0.108808,0.058881,-0.051106,-0.486206,0.380603,0.476156,0.089816,-0.135314,0.483470,-0.096043,0.093126,0.042275,0.101116,-0.103726,-0.422351,-0.219349,-0.642054,0.357035,-0.277295,-0.426512,-0.151412,-0.339146,0.464036,0.058723,-0.362823,0.378453,-0.165990,0.382867,0.292193
åhléns,company,11.000000,11.000000,0.000000,true,-0.007995,0.213288,-0.236643,0.710502,-0.329531,-0.173782,0.245346,0.125825,0.590728,-0.165598,0.281666,-0.346562,0.061940,-0.237709,0.055917,0.342073,-0.184629,0.095153,0.135479,0.183320,0.138411,-0.202370,0.038328,0.244695,0.329724,-0.092353,-0.425835,0.268559,-0.309602,0.161982,-0.223067,0.325386,0.255419,0.092293,0.090772,-0.138312,0.195963,-0.135647,0.197002,-0.080049,-0.306455,-0.085521,-0.440093,0.540313,-0.237706,-0.246582,0.152924,0.165657,-0.097682,0.113872,0.121554,-0.277727,-0.239101,0.384390,-0.383612,-0.135854,0.269219,-0.256656,-0.165177,-0.606743,-0.251624,-0.100770,0.152095,0.080875,-0.226642,-0.058226,0.005995,0.047295,-0.082004,0.040684,0.004119,0.050620,0.089026,-0.057969,0.116650,0.005414,-0.200779,-0.172475,0.122828,-0.177229,-0.086235,0.263544,-0.171474,0.100291,0.120055,0.350905,-0.045290,-0.080944,-0.010558,0.281373,-0.126755,-0.079888,0.095542,-0.327305,0.051526,0.137541,-0.175397,-0.143220,-0.215138,-0.129228
aga,company,10.000000,10.000000,0.000000,true,-0.301766,0.018047,0.102986,-0.190570,-0.229137,0.176949,0.327482,-0.214647,1.067534,0.033567,0.079203,0.273402,-0.262814,0.280827,0.502954,-0.305132,-0.182622,-0.013205,-0.127758,-0.162348,-0.436040,-0.151755,0.067369,-0.096802,0.089369,0.301537,0.090932,-0.081293,0.262845,0.116211,0.100452,0.236716,-0.208948,0.200978,-0.265939,0.261718,0.422001,0.012075,0.117930,0.034635,-0.013406,0.448871,-0.087246,0.167667,0.025813,-0.078258,0.356475,0.055281,0.156501,-0.168502,-0.042052,0.035627,0.211614,0.080931,-0.282808,0.054834,0.018947,0.307930,-0.011252,0.035852,-0.257783,0.087233,0.170509,0.330301,-0.287683,-0.023976,0.053579,-0.032905,0.172226,-0.192634,-0.229823,-0.086978,-0.264994,-0.130488,0.014817,0.101559,-0.200380,0.118040,0.019990,-0.077532,-0.152268,0.154308,0.404301,-0.152857,0.121062,0.017420,-0.287721,-0.075787,-0.126823,0.043847,0.448135,-0.371030,0.072879,-0.002526,0.110694,0.173758,-0.089417,-0.252639,-0.361123,-0.210828
aimpoint,company,10.000000,10.000000,0.000000,true,-1.164804,-0.566611,0.634027,-0.965562,0.242598,0.803287,-0.390509,-0.022117,0.139781,0.565461,0.539370,0.473052,0.180990,0.247419,-0.235581,0.002532,-0.129733,-0.095388,-0.228720,0.034914,0.060382,0.537873,0.191240,-0.130068,-0.195577,-0.242654,-0.225714,0.275009,0.015848,-0.095665,-0.241838,-0.379213,-0.106928,0.153251,-0.153051,-0.226613,-0.044020,-0.031787,-0.247820,0.298557,-0.420181,0.398444,-0.120587,-0.400830,-0.084810,-0.062329,-0.268972,0.259430,0.180717,-0.300653,0.237358,0.081662,0.294450,-0.475892,0.146646,-0.057522,0.148320,-0.204810,0.059621,-0.042866,0.010211,-0.376488,0.012109,0.097819,0.032133,-0.017184,-0.109760,0.113890,-0.263076,-0.184033,-0.080917,0.189481,-0.115180,0.059291,0.121706,-0.269110,0.165354,-0.169788,0.038625,0.116702,-0.072961,-0.330276,-0.152481,0.524404,0.361902,-0.043502,0.087508,0.115049,-0.098136,0.083328,-0.250729,-0.302121,0.096367,-0.148134,-0.060993,0.154121,-0.024902,0.175239,-0.061079,-0.217630
clas ohlson,company,10.000000,10.000000,0.000000,true,-0.242296,0.855167,-0.580898,-0.714406,0.428535,0.709641,0.171768,-0.110455,0.259186,-0.594128,-0.657609,-0.068911,-0.379597,0.006461,0.393166,0.341301,0.215353,-0.363407,0.100407,-0.545038,-0.329853,0.387816,-0.047371,0.509361,-0.693865,0.175270,-0.444110,0.163345,0.347206,0.196916,-0.472562,-0.103745,-0.217644,0.083591,0.206713,0.093317,-0.170257,0.268294,0.295161,0.242632,0.311217,-0.080300,0.424101,-0.546290,0.138204,0.260856,0.372905,-0.111966,0.316892,0.350912,0.293759,-0.466539,-0.065956,-0.215831,0.104880,-0.452586,0.173567,0.028040,-0.158808,-0.476137,0.401161,0.040107,0.029558,-0.339911,-0.008781,0.147691,0.662862,-0.398347,0.143538,0.304459,-0.595365,0.142193,-0.591019,0.016623,-0.019424,-0.076957,-0.044547,-0.137415,0.259508,0.006858,0.082172,0.184699,-0.087947,0.178572,0.137679,0.180215,0.324174,0.397437,-0.079613,0.097671,-0.159036,-0.011327,0.064547,0.285227,0.077687,0.341615,-0.263233,-0.030406,0.457056,0.155708
haldex,company,10.000000,10.000000,0.000000,true,-0.959524,1.279730,0.780231,0.289924,0.416376,1.259642,-0.000900,0.338051,-0.546618,0.227284,1.388733,-0.342910,-0.204800,0.334883,0.230593,-0.060633,-0.237805,-0.736077,0.290086,-1.107991,0.131735,-0.191533,0.367932,1.039608,-0.031804,0.090877,0.393411,-0.214952,-0.599880,0.591596,0.120992,-0.293622,0.297447,0.694443,0.329524,0.371906,-0.064741,0.165223,-0.382954,0.025693,-0.107103,-0.150081,0.399967,-0.353839,-0.224235,0.441516,-0.198003,0.297168,0.407783,0.016896,-0.086491,0.024424,-0.225551,-0.541953,0.040800,0.218959,-0.646821,0.175027,0.608468,0.346454,0.755825,0.044537,-0.237335,0.259883,0.577380,-0.145840,0.129397,0.268562,0.160476,-0.030224,-0.068823,-0.413065,-0.610063,-0.244361,-0.113784,-0.066665,0.588482,0.864843,-0.049482,0.163112,-0.043858,0.098458,0.211119,-0.039302,0.162484,0.012061,-0.426129,0.420195,0.151957,-0.501366,-0.278706,-0.249628,0.046350,0.112409,-0.113859,0.103142,0.116205,0.166404,-0.556131,-0.260118
holmen ab,company,10.000000,10.000000,0.000000,true,0.323783,0.843058,0.068931,-0.415696,-0.091750,-0.164668,0.039373,-0.034744,0.776215,-0.177179,0.156231,-0.128062,0.109540,0.489288,-0.062246,-0.501398,-0.253557,-0.180763,0.345284,0.228145,-0.262306,-0.146490,0.210403,-0.117278,0.191982,0.054830,0.118577,0.105641,0.185823,-0.056766,-0.247047,0.309303,-0.080886,0.039076,-0.157060,-0.177532,0.271184,-0.210507,0.278861,0.234127,0.303938,0.030297,-0.226252,-0.128646,0.298930,0.153174,0.309268,0.065327,-0.158054,0.103064,-0.036345,-0.071912,-0.072716,0.158829,-0.102196,0.138211,0.156568,0.040290,0.046152,0.075742,-0.220150,-0.157036,0.011309,0.031735,-0.081003,-0.086531,-0.178727,0.093311,-0.158715,-0.251594,0.076085,0.101620,0.163150,0.026839,0.153619,-0.042285,0.019844,0.016898,-0.184208,-0.084207,-0.085916,0.025286,0.196010,0.108121,0.254783,-0.084014,-0.010144,0.165233,0.077290,0.104706,0.096769,-0.051131,0.194806,-0.101921,0.106721,-0.117424,0.051103,-0.265163,0.119291,-0.070423
kinnevik ab,company,10.000000,10.000000,0.000000,true,-0.411635,1.590614,-0.076030,-0.120314,0.418421,0.193249,-0.623307,-0.351652,0.420534,-0.445236,0.302289,0.187017,0.342087,0.825920,-0.006058,-0.083253,-0.324833,0.291930,0.265587,-0.081360,-0.067816,0.270844,-0.143775,-0.544930,0.013231,-0.132503,-0.045291,0.022413,0.343997,0.083639,-0.098061,0.175789,-0.102373,0.005298,-0.253067,-0.231223,0.140414,-0.329695,-0.014546,-0.063399,0.106956,0.050238,-0.081631,-0.205367,0.162338,0.022252,0.148309,0.018422,-0.117210,-0.243512,-0.135855,0.055120,-0.010084,0.303255,0.012394,0.192288,-0.036615,0.067586,-0.126810,0.082039,-0.288917,-0.336899,0.080424,0.058192,0.066037,0.062197,-0.173963,0.309727,-0.274082,-0.140248,0.079334,0.210691,0.266903,0.205439,-0.174486,0.108297,-0.006408,-0.186409,-0.022518,0.133054,-0.177496,0.028498,-0.077883,0.209114,-0.044590,0.143226,-0.132803,0.041249,0.151098,0.162592,-0.282616,0.035245,0.203722,0.108683,-0.102104,0.131060,0.073983,0.224643,0.154398,0.088699
picsearch,company,10.000000,10.000000,0.000000,true,-0.835783,-0.831814,0.035415,-0.197172,0.394377,0.030994,0.005750,0.047037,0.399560,0.361875,0.485644,0.231937,0.175882,0.094897,-0.149529,-0.014787,0.451739,-0.018528,-0.099422,-0.161018,0.000481,-0.248299,0.010709,-0.019692,0.025400,0.033318,-0.318118,0.213472,0.021919,0.100837,-0.439390,0.066664,-0.289253,0.093110,-0.303548,0.004461,-0.196081,0.272302,-0.191231,-0.207634,-0.015321,0.078051,0.164708,0.087896,0.070692,-0.072626,-0.212327,-0.035698,0.052037,0.396191,0.100578,-0.053081,0.133498,0.013090,-0.148385,0.054776,0.002698,0.113261,-0.000252,-0.079431,0.089894,0.324732,0.222549,0.305857,-0.106474,0.292081,0.334644,0.011319,-0.213424,0.010295,-0.096496,-0.129144,0.054077,-0.058657,0.104320,0.074520,0.050256,0.185480,-0.243428,-0.108302,0.139445,-0.095010,0.035334,0.316468,-0.174921,0.296774,-0.322746,-0.100770,-0.047164,0.014945,0.037471,0.206732,0.046973,0.260941,0.228478,0.365433,-0.274883,0.116414,-0.237191,-0.232223
postnord,company,10.000000,10.000000,0.000000,true,-0.155589,2.040614,0.009309,0.284756,0.513729,0.288840,-0.836187,-0.245615,-0.457005,0.486932,0.125520,0.278299,-0.094894,0.291452,-0.428179,0.552717,0.491244,-0.286947,0.258401,-0.443591,-0.049144,-0.401178,-0.179794,0.194146,0.389774,-0.219983,-0.243346,0.053191,-0.053996,-0.371017,0.031728,-0.294658,0.218393,0.614863,-0.180598,-0.305931,-0.336408,0.285671,0.217878,0.145082,0.542576,-0.197629,0.471277,0.030252,0.545718,-0.445980,0.225779,-0.212693,-0.285479,-0.536615,0.280449,0.236615,-0.321414,-0.475990,-0.051068,-0.138494,0.238542,0.475071,0.188067,0.228086,0.335643,-0.205205,0.179495,-0.163040,-0.161446,-0.299319,0.363676,-0.068216,0.148645,-0.300157,0.251031,-0.124633,-0.160348,0.180529,0.372215,0.135077,-0.171404,0.370728,-0.093086,-0.195017,-0.459678,0.102020,0.475293,-0.373633,0.097140,0.270792,-0.014926,0.031885,0.031721,0.150118,0.218153,0.042929,-0.126747,-0.380951,0.051893,-0.365214,-0.259117,-0.387843,0.188213,-0.149421
saab dynamics,company,10.000000,10.000000,0.000000,true,-0.792064,0.793620,0.395347,-0.484722,0.689284,0.582598,-0.100116,0.158683,0.213249,0.092663,1.162786,-0.106200,0.294574,0.310687,0.340210,0.445092,0.098613,-0.051291,0.059351,-0.383064,0.076463,-0.088617,0.156545,0.282576,-0.007728,0.177795,-0.028728,0.180212,0.057912,0.074160,-0.179627,0.160262,0.092291,0.514594,-0.167148,0.278800,0.001811,-0.400344,-0.424084,-0.422044,-0.226714,-0.524241,-0.169476,-0.134141,-0.148738,0.261394,-0.304971,0.320567,-0.109186,0.005200,-0.156758,0.240648,0.142349,-0.066058,0.196821,0.037157,-0.136097,0.121412,-0.239225,0.275106,0.477864,-0.075283,0.200528,-0.146452,-0.189401,-0.132830,0.081034,0.252151,-0.086087,0.298026,0.020029,-0.215681,-0.227633,0.060319,0.035560,0.258873,0.065580,-0.295312,-0.149319,0.125114,-0.031060,0.010942,0.201185,0.006923,-0.066410,-0.153127,0.159752,-0.000618,-0.372196,0.213983,0.039220,0.266478,-0.157607,0.243738,0.099269,0.268777,0.021894,-0.019910,-0.223410,-0.259062
wesc,company,10.000000,10.000000,0.000000,true,-0.944949,0.286498,0.141334,-0.542863,0.583378,1.011768,-0.508627,0.177040,0.224911,-1.291704,-0.864563,-0.023216,0.096778,-0.560953,0.176343,0.708581,-0.573079,0.057662,0.051000,-0.954550,0.305182,-0.379278,0.147427,0.095861,-1.052044,0.249479,-0.747332,0.583528,0.526792,0.089840,-0.456042,0.829485,-0.080277,-0.713675,-0.020094,0.261627,-0.185331,0.131993,0.146496,-0.584618,-0.313282,0.033142,0.196703,0.117209,1.060357,0.571440,1.225253,0.442998,-0.533076,0.252509,-0.068819,-0.040278,0.160905,0.101136,0.712451,-0.178048,0.437769,0.279063,0.220075,0.379880,-0.278132,0.260305,0.096627,0.087051,0.228057,-0.008946,-0.490291,-0.029308,-0.253447,-0.488204,0.622293,0.198268,0.473298,-0.202084,0.617674,-0.235128,-0.016687,0.061991,-0.706856,-0.024958,0.219968,0.011566,0.319083,0.048817,-0.650703,-0.049779,-0.903433,-0.218965,-0.175792,-0.394051,0.530510,-0.247376,-0.126450,0.489188,0.229513,-0.216343,-0.245667,0.049897,0.102388,0.221881
örbyhus slott,company,10.000000,10.000000,0.000000,true,-0.065057,1.162983,-0.319698,-1.236242,-0.480183,-0.533408,0.946482,0.203707,-0.142249,-0.615972,0.058997,-0.348015,-0.620827,-0.137740,-0.249709,-0.082904,-0.484938,-0.039567,-0.447547,0.375275,-0.157378,-0.277034,0.009664,-0.016278,0.326890,-0.175716,-0.340509,-0.185455,0.178819,0.404930,0.000376,-0.162559,0.574609,-0.195242,-0.148587,0.316109,-0.414859,0.209494,0.252607,0.329449,0.096327,-0.343295,0.189674,-0.290040,0.220239,0.094313,-0.501647,0.272655,0.045494,-0.053107,-0.026602,-0.268770,-0.404942,-0.046340,-0.059270,-0.149254,0.086498,0.140759,0.191415,0.138090,0.200328,0.183599,-0.091279,-0.343866,-0.374438,-0.515355,0.282266,-0.107569,-0.353351,0.016298,-0.177283,0.594074,0.234298,0.178308,0.166577,0.058427,-0.119842,-0.312270,-0.218442,-0.336119,0.005028,-0.241000,0.076288,-0.201377,0.416477,-0.046346,-0.176868,-0.409540,0.124784,-0.538546,0.361564,-0.119771,0.166453,0.293085,0.427102,-0.002157,0.169039,0.091004,-0.164944,0.013214
delaval,company,9.000000,9.000000,0.000000,true,0.069057,0.124023,0.383817,0.118102,-0.044591,-0.434813,-0.507631,-0.501192,0.146744,0.020695,0.242291,-0.418533,0.041505,0.061278,0.486524,0.630063,-0.328688,0.356250,-0.056447,0.259008,0.335901,0.528282,0.235070,0.476414,0.002256,0.314479,0.158080,-0.068190,0.299615,-0.448288,0.093696,0.200901,0.348868,0.263971,-0.422383,0.110472,0.148925,-0.062927,0.236414,0.516377,-0.205468,0.045111,0.324242,0.059441,-0.252836,0.369950,-0.009216,0.010676,-0.028974,-0.169866,-0.309223,0.451586,0.177692,-0.629465,0.197573,-0.037499,0.272577,-0.007098,0.353751,0.426447,0.116340,-0.326741,0.466008,0.159866,-0.162417,0.820798,-0.065640,0.002297,-0.420815,0.108766,0.037354,-0.177643,-0.068631,0.050374,-0.000273,0.358458,-0.368010,-0.082056,0.124268,0.034252,0.123358,-0.013015,-0.400273,-0.109236,0.110431,0.199613,0.165654,0.215511,-0.066831,0.043732,-0.149827,-0.024929,-0.108977,-0.335912,-0.200529,-0.370182,0.487574,0.249816,-0.097117,-0.032245
elekta,company,9.000000,9.000000,0.000000,true,-0.341402,1.352704,-0.232964,-0.205538,0.584035,0.169075,-0.325002,-0.738744,0.081378,-0.705055,0.872738,0.589326,0.054058,0.068132,-0.056871,-0.470912,-0.149960,0.697238,-0.214737,0.125627,0.721029,-0.332127,0.751789,0.153947,-0.420287,-0.422740,0.041239,0.116351,-0.322682,0.393033,0.067901,-0.540693,0.421393,0.446231,-0.752258,0.205454,-0.177451,-0.189793,-0.051974,-0.196299,0.278331,0.075462,-0.160646,-0.439883,-0.343681,-0.021095,0.071761,0.088164,-0.211037,0.050257,0.164843,-0.208101,0.034970,-0.001741,0.417403,0.053128,0.008082,0.600769,-0.334883,-0.253137,-0.090129,0.181335,0.356633,-0.074887,0.328662,0.350126,-0.581924,0.234839,0.076328,-0.239894,0.066442,-0.325643,0.331958,0.040038,-0.130017,-0.091602,-0.189956,-0.053027,-0.006828,-0.068428,-0.247550,-0.130635,0.207358,0.282164,-0.227354,-0.186015,-0.243865,0.183346,-0.035811,-0.048946,0.457028,0.149288,0.347786,0.323170,0.184903,0.297860,0.410403,-0.662139,-0.137577,-0.085081
intrum justitia,company,9.000000,9.000000,0.000000,true,-0.673836,1.347552,-0.146481,-0.210419,0.045306,-0.019793,-0.513877,-0.202664,-0.223406,0.150695,-0.131922,0.320295,-0.082555,0.704391,0.079812,0.090700,-0.267286,0.125399,-0.042745,-0.151736,0.117471,-0.357900,-0.121182,0.387483,-0.042908,-0.278098,-0.166973,-0.352636,0.032859,-0.175186,0.035186,-0.312093,0.114435,-0.216812,-0.432945,0.066731,0.161561,-0.048751,-0.117162,-0.248307,-0.039047,-0.232655,-0.177940,-0.228185,-0.102114,-0.168708,0.278257,-0.202957,0.244348,-0.098650,0.640220,0.275888,0.066530,0.070384,-0.405541,0.145512,0.576576,0.363984,-0.630038,-0.131244,-0.204473,-0.253879,0.331896,0.020307,0.147484,-0.312761,0.022211,0.173992,0.080327,-0.225940,-0.358972,0.157481,-0.454485,-0.024771,0.146761,-0.123327,-0.056189,0.038425,0.810090,0.046356,-0.115409,0.603727,-0.100550,-0.123631,-0.015664,0.333696,0.149422,0.191278,0.032034,-0.140729,0.374984,-0.027583,0.469747,0.128628,0.427707,0.498684,-0.095769,0.447672,0.218026,-0.036846
kopparbergs bryggeri,company,9.000000,9.000000,0.000000,true,-0.058450,1.275176,0.426388,-0.475508,-0.390491,0.298217,0.193746,1.121267,-0.322263,-0.426533,0.380154,-0.611524,-0.002289,-0.162044,-0.079736,-0.212642,0.157621,-0.073730,0.286616,0.013646,-0.271688,-0.099520,0.225358,-0.709885,0.612202,0.273131,-0.083801,0.312384,-0.264271,0.028705,0.167264,-0.316590,0.203969,-0.046183,0.262592,0.543866,0.101169,0.204183,0.126726,-0.418602,0.194718,0.504811,-0.475323,0.276483,-0.316330,-0.172184,0.263547,-0.082464,0.020593,0.152663,0.186474,0.179536,0.167693,-0.261686,-0.000813,-0.156828,-0.172768,-0.602193,-0.471789,-0.040195,-0.115618,0.170302,0.038694,-0.176395,-0.022297,-0.200129,-0.083240,0.080656,-0.685118,-0.059039,0.543431,0.367180,-0.445573,0.179938,0.061748,0.103871,-0.019751,-0.132388,-0.172219,-0.103373,0.119192,0.054537,0.016974,0.025119,0.083196,-0.247981,0.079611,-0.302068,0.160572,-0.429978,-0.179970,-0.206699,-0.075411,0.105517,-0.165752,-0.086617,0.360217,0.083592,-0.101212,0.301724
